Log Name,File Name,c_i,c_d,c_p
test1541937.run1894.train_2400_4_instance_1269.log,train_2400_4_instance_1269,1164.0,1115.91,1083.0
test1541937.run1895.train_2400_4_instance_1336.log,train_2400_4_instance_1336,1162.5,1115.119,1096.0
test1541937.run1896.train_2400_4_instance_135.log,train_2400_4_instance_135,1160.5,1115.476,1080.0
test1541937.run1897.train_2400_4_instance_1398.log,train_2400_4_instance_1398,1161.5,1118.421,1093.0
test1541937.run1898.train_2400_4_instance_1423.log,train_2400_4_instance_1423,1157.0,1115.083,1089.0
test1541937.run1899.train_2400_4_instance_1451.log,train_2400_4_instance_1451,1161.0,1113.737,1090.0
test1541937.run1900.train_2400_4_instance_1511.log,train_2400_4_instance_1511,1155.5,1114.122,1095.0
test1541937.run1901.train_2400_4_instance_153.log,train_2400_4_instance_153,1159.5,1114.825,1100.0
test1541937.run1902.train_2400_4_instance_1565.log,train_2400_4_instance_1565,1166.5,1114.792,1087.0
test1541937.run1903.train_2400_4_instance_1575.log,train_2400_4_instance_1575,1162.5,1116.59,1099.0
test1541937.run1904.train_2400_4_instance_1583.log,train_2400_4_instance_1583,1157.0,1113.92,1097.0
test1541937.run1905.train_2400_4_instance_1697.log,train_2400_4_instance_1697,1158.0,1121.966,1108.0
test1541937.run1906.train_2400_4_instance_1707.log,train_2400_4_instance_1707,1159.0,1115.175,1082.0
test1541937.run1907.train_2400_4_instance_1729.log,train_2400_4_instance_1729,1161.0,1131.028,1126.0
test1541937.run1908.train_2400_4_instance_1738.log,train_2400_4_instance_1738,1157.75,1110.634,1086.0
test1541937.run1909.train_2400_4_instance_1809.log,train_2400_4_instance_1809,1162.0,1113.645,1081.0
test1541937.run1910.train_2400_4_instance_1837.log,train_2400_4_instance_1837,1157.75,1115.389,1091.0
test1541937.run1911.train_2400_4_instance_1907.log,train_2400_4_instance_1907,1160.75,1110.919,1074.0
test1541937.run1912.train_2400_4_instance_195.log,train_2400_4_instance_195,1162.25,1117.639,1093.0
test1541937.run1913.train_2400_4_instance_1966.log,train_2400_4_instance_1966,1159.5,1114.556,1080.0
test1541937.run1914.train_2400_4_instance_1984.log,train_2400_4_instance_1984,1163.5,1114.312,1093.0
test1541937.run1915.train_2400_4_instance_2007.log,train_2400_4_instance_2007,1163.25,1120.638,1101.0
test1541937.run1916.train_2400_4_instance_2065.log,train_2400_4_instance_2065,1163.0,1119.659,1095.0
test1541937.run1917.train_2400_4_instance_2076.log,train_2400_4_instance_2076,1162.5,1124.766,1114.0
test1541937.run1918.train_2400_4_instance_2108.log,train_2400_4_instance_2108,1156.0,1111.119,1093.0
test1541937.run1919.train_2400_4_instance_2187.log,train_2400_4_instance_2187,1161.5,1112.997,1090.0
test1541937.run1920.train_2400_4_instance_2200.log,train_2400_4_instance_2200,1160.0,1117.333,1096.0
test1541937.run1921.train_2400_4_instance_2218.log,train_2400_4_instance_2218,1161.0,1113.798,1093.0
test1541937.run1922.train_2400_4_instance_2221.log,train_2400_4_instance_2221,1166.5,1116.937,1105.0
test1541937.run1923.train_2400_4_instance_2232.log,train_2400_4_instance_2232,1159.5,1120.021,1100.0
test1541937.run1924.train_2400_4_instance_2275.log,train_2400_4_instance_2275,1168.0,1117.099,1093.0
test1541937.run1926.train_2400_4_instance_235.log,train_2400_4_instance_235,1160.0,1119.763,1103.0
test1541937.run1925.train_2400_4_instance_2355.log,train_2400_4_instance_2355,1165.5,1111.341,1081.0
test1541937.run1927.train_2400_4_instance_2400.log,train_2400_4_instance_2400,1157.0,1116.402,1091.0
test1541937.run1928.train_2400_4_instance_2429.log,train_2400_4_instance_2429,1161.5,1115.118,1093.0
test1541937.run1929.train_2400_4_instance_2481.log,train_2400_4_instance_2481,1159.0,1122.614,1114.0
test1541937.run1930.train_2400_4_instance_2513.log,train_2400_4_instance_2513,1162.0,1112.691,1090.0
test1541937.run1931.train_2400_4_instance_2609.log,train_2400_4_instance_2609,1161.0,1113.748,1095.0
test1541937.run1932.train_2400_4_instance_2695.log,train_2400_4_instance_2695,1159.0,1112.78,1095.0
test1541937.run1933.train_2400_4_instance_2697.log,train_2400_4_instance_2697,1155.75,1115.197,1098.0
test1541937.run1934.train_2400_4_instance_2841.log,train_2400_4_instance_2841,1161.5,1120.732,1108.0
test1541937.run1935.train_2400_4_instance_2894.log,train_2400_4_instance_2894,1161.0,1113.754,1095.0
test1541937.run1941.train_2400_4_instance_30.log,train_2400_4_instance_30,1157.5,1114.256,1096.0
test1541937.run1936.train_2400_4_instance_3002.log,train_2400_4_instance_3002,1162.0,1123.224,1107.0
test1541937.run1937.train_2400_4_instance_3029.log,train_2400_4_instance_3029,1155.5,1110.261,1083.0
test1541937.run1938.train_2400_4_instance_3042.log,train_2400_4_instance_3042,1160.0,1113.89,1095.0
test1541937.run1939.train_2400_4_instance_3084.log,train_2400_4_instance_3084,1156.0,1109.474,1080.0
test1541937.run1940.train_2400_4_instance_3087.log,train_2400_4_instance_3087,1163.5,1116.648,1082.0
test1541937.run1942.train_2400_4_instance_3113.log,train_2400_4_instance_3113,1162.5,1128.504,1117.0
test1541937.run1943.train_2400_4_instance_313.log,train_2400_4_instance_313,1157.5,1127.169,1119.0
test1541937.run1944.train_2400_4_instance_3265.log,train_2400_4_instance_3265,1161.0,1108.974,1073.0
test1541937.run1945.train_2400_4_instance_3293.log,train_2400_4_instance_3293,1157.5,1110.634,1082.0
test1541937.run1946.train_2400_4_instance_3313.log,train_2400_4_instance_3313,1157.5,1118.238,1101.0
test1541937.run1947.train_2400_4_instance_3334.log,train_2400_4_instance_3334,1160.0,1119.629,1102.0
test1541937.run1948.train_2400_4_instance_3361.log,train_2400_4_instance_3361,1159.5,1116.028,1093.0
test1541937.run1949.train_2400_4_instance_3437.log,train_2400_4_instance_3437,1159.5,1118.158,1101.0
test1541937.run1950.train_2400_4_instance_3470.log,train_2400_4_instance_3470,1163.5,1117.039,1089.0
test1541937.run1951.train_2400_4_instance_353.log,train_2400_4_instance_353,1161.5,1116.552,1093.0
test1541937.run1952.train_2400_4_instance_3547.log,train_2400_4_instance_3547,1160.0,1108.6,1065.0
test1541937.run1953.train_2400_4_instance_3569.log,train_2400_4_instance_3569,1160.75,1115.944,1088.0
test1541937.run1954.train_2400_4_instance_3606.log,train_2400_4_instance_3606,1159.0,1118.365,1101.0
test1541937.run1955.train_2400_4_instance_3615.log,train_2400_4_instance_3615,1160.0,1116.442,1098.0
test1541937.run1956.train_2400_4_instance_3616.log,train_2400_4_instance_3616,1160.0,1107.132,1085.0
test1541937.run1957.train_2400_4_instance_3668.log,train_2400_4_instance_3668,1158.0,1118.286,1109.0
test1541937.run1958.train_2400_4_instance_371.log,train_2400_4_instance_371,1159.5,1114.713,1089.0
test1541937.run1959.train_2400_4_instance_3836.log,train_2400_4_instance_3836,1164.0,1124.364,1113.0
test1541937.run1961.train_2400_4_instance_398.log,train_2400_4_instance_398,1157.5,1118.779,1099.0
test1541937.run1960.train_2400_4_instance_3983.log,train_2400_4_instance_3983,1161.0,1106.319,1068.0
test1541937.run1962.train_2400_4_instance_418.log,train_2400_4_instance_418,1162.0,1130.667,1111.0
test1541937.run1963.train_2400_4_instance_427.log,train_2400_4_instance_427,1157.5,1113.232,1084.0
test1541937.run1964.train_2400_4_instance_45.log,train_2400_4_instance_45,1153.5,1117.685,1097.0
test1541937.run1965.train_2400_4_instance_464.log,train_2400_4_instance_464,1158.5,1113.811,1084.0
test1541937.run1966.train_2400_4_instance_501.log,train_2400_4_instance_501,1160.0,1117.185,1103.0
test1541937.run1967.train_2400_4_instance_520.log,train_2400_4_instance_520,1163.5,1120.528,1103.0
test1541937.run1968.train_2400_4_instance_521.log,train_2400_4_instance_521,1159.0,1116.678,1086.0
test1541937.run1969.train_2400_4_instance_616.log,train_2400_4_instance_616,1160.5,1115.227,1091.0
test1541937.run1970.train_2400_4_instance_654.log,train_2400_4_instance_654,1158.5,1115.858,1106.0
test1541937.run1971.train_2400_4_instance_716.log,train_2400_4_instance_716,1158.0,1110.722,1086.0
test1541937.run1972.train_2400_4_instance_738.log,train_2400_4_instance_738,1161.5,1114.623,1083.0
test1541937.run1973.train_2400_4_instance_741.log,train_2400_4_instance_741,1162.0,1118.354,1101.0
test1541937.run1974.train_2400_4_instance_746.log,train_2400_4_instance_746,1161.5,1119.49,1098.0
test1541937.run1975.train_2400_4_instance_770.log,train_2400_4_instance_770,1160.0,1124.778,1106.0
test1541937.run1976.train_2400_4_instance_862.log,train_2400_4_instance_862,1158.0,1119.472,1106.0
test1541937.run1977.train_2400_4_instance_914.log,train_2400_4_instance_914,1163.0,1118.45,1107.0
test1541937.run1978.train_2400_4_instance_969.log,train_2400_4_instance_969,1157.0,1129.39,1124.0
test1541937.run1979.train_2400_64_instance_1030.log,train_2400_64_instance_1030,655.8955,638.7192,200.0
test1541937.run1980.train_2400_64_instance_1051.log,train_2400_64_instance_1051,655.0878,635.7077,209.0
test1541937.run1981.train_2400_64_instance_1057.log,train_2400_64_instance_1057,654.764,637.0507,192.0
test1541937.run1982.train_2400_64_instance_1067.log,train_2400_64_instance_1067,655.7446,638.1054,210.0
test1541937.run1983.train_2400_64_instance_1079.log,train_2400_64_instance_1079,653.3087,635.3439,208.0
test1541937.run1984.train_2400_64_instance_1088.log,train_2400_64_instance_1088,656.7634,638.982,204.0
test1541937.run1985.train_2400_64_instance_1133.log,train_2400_64_instance_1133,655.0615,637.8927,201.0
test1541937.run1986.train_2400_64_instance_1240.log,train_2400_64_instance_1240,657.9718,640.3829,212.0
test1541937.run1987.train_2400_64_instance_1254.log,train_2400_64_instance_1254,655.7361,638.8179,198.0
test1541937.run1988.train_2400_64_instance_1301.log,train_2400_64_instance_1301,654.3272,637.814,202.0
test1541937.run1989.train_2400_64_instance_1311.log,train_2400_64_instance_1311,655.3942,638.2317,206.0
test1541937.run1990.train_2400_64_instance_1342.log,train_2400_64_instance_1342,655.2072,638.5845,199.0
test1541937.run1991.train_2400_64_instance_1397.log,train_2400_64_instance_1397,654.507,636.8148,204.0
test1541937.run1992.train_2400_64_instance_1407.log,train_2400_64_instance_1407,654.8531,637.7734,210.0
test1541937.run1993.train_2400_64_instance_1577.log,train_2400_64_instance_1577,656.7899,639.3561,199.0
test1541937.run1994.train_2400_64_instance_1585.log,train_2400_64_instance_1585,656.682,638.6307,200.0
test1541937.run1995.train_2400_64_instance_1615.log,train_2400_64_instance_1615,656.093,639.2668,211.0
test1541937.run1996.train_2400_64_instance_1639.log,train_2400_64_instance_1639,654.1825,637.3791,205.0
test1541937.run1997.train_2400_64_instance_1690.log,train_2400_64_instance_1690,656.9064,639.6426,212.0
test1541937.run1998.train_2400_64_instance_1709.log,train_2400_64_instance_1709,656.1839,638.6306,209.0
test1541937.run1999.train_2400_64_instance_173.log,train_2400_64_instance_173,656.4426,639.491,206.0
test1541937.run2000.train_2400_64_instance_1810.log,train_2400_64_instance_1810,656.4194,639.6909,207.0
test1541937.run2001.train_2400_64_instance_1831.log,train_2400_64_instance_1831,656.3021,639.5046,196.0
test1541937.run2002.train_2400_64_instance_184.log,train_2400_64_instance_184,655.0103,636.802,202.0
test1541937.run2003.train_2400_64_instance_1860.log,train_2400_64_instance_1860,654.591,637.2936,209.0
test1541937.run2004.train_2400_64_instance_1905.log,train_2400_64_instance_1905,658.0782,638.1763,209.0
test1541937.run2005.train_2400_64_instance_1952.log,train_2400_64_instance_1952,652.7625,637.0473,199.0
test1541937.run2006.train_2400_64_instance_2056.log,train_2400_64_instance_2056,654.5576,637.5306,203.0
test1541937.run2007.train_2400_64_instance_2096.log,train_2400_64_instance_2096,653.8975,635.5038,205.0
test1541937.run2008.train_2400_64_instance_2154.log,train_2400_64_instance_2154,656.2094,638.3781,206.0
test1541937.run2009.train_2400_64_instance_2202.log,train_2400_64_instance_2202,654.4919,636.2926,205.0
test1541937.run2010.train_2400_64_instance_2259.log,train_2400_64_instance_2259,656.1246,638.6802,210.0
test1541937.run2011.train_2400_64_instance_2385.log,train_2400_64_instance_2385,655.4603,638.5148,210.0
test1541937.run2012.train_2400_64_instance_2427.log,train_2400_64_instance_2427,655.3697,638.7296,209.0
test1541937.run2013.train_2400_64_instance_2453.log,train_2400_64_instance_2453,654.2523,638.0163,208.0
test1541937.run2014.train_2400_64_instance_2454.log,train_2400_64_instance_2454,657.5351,640.7382,200.0
test1541937.run2015.train_2400_64_instance_2461.log,train_2400_64_instance_2461,655.5971,638.9013,207.0
test1541937.run2016.train_2400_64_instance_2531.log,train_2400_64_instance_2531,656.7783,639.3259,202.0
test1541937.run2017.train_2400_64_instance_2546.log,train_2400_64_instance_2546,656.0184,637.5873,214.0
test1541937.run2018.train_2400_64_instance_2552.log,train_2400_64_instance_2552,656.7054,638.1441,207.0
test1541937.run2019.train_2400_64_instance_2622.log,train_2400_64_instance_2622,656.8143,638.4219,207.0
test1541937.run2020.train_2400_64_instance_2642.log,train_2400_64_instance_2642,652.9372,636.6476,194.0
test1541937.run2021.train_2400_64_instance_2656.log,train_2400_64_instance_2656,657.6341,639.2164,199.0
test1541937.run2022.train_2400_64_instance_273.log,train_2400_64_instance_273,657.4798,639.0696,205.0
test1541937.run2023.train_2400_64_instance_2766.log,train_2400_64_instance_2766,654.751,637.1063,212.0
test1541937.run2024.train_2400_64_instance_2798.log,train_2400_64_instance_2798,656.3553,638.9203,206.0
test1541937.run2025.train_2400_64_instance_2801.log,train_2400_64_instance_2801,655.4648,637.9557,205.0
test1541937.run2026.train_2400_64_instance_2846.log,train_2400_64_instance_2846,652.6416,635.9864,210.0
test1541937.run2027.train_2400_64_instance_2874.log,train_2400_64_instance_2874,654.5964,637.615,194.0
test1541937.run2028.train_2400_64_instance_2920.log,train_2400_64_instance_2920,655.0898,640.3987,207.0
test1541937.run2029.train_2400_64_instance_2922.log,train_2400_64_instance_2922,653.1835,635.4112,204.0
test1541937.run2030.train_2400_64_instance_2944.log,train_2400_64_instance_2944,655.1256,637.2556,212.0
test1541937.run2032.train_2400_64_instance_30.log,train_2400_64_instance_30,655.3092,637.62,206.0
test1541937.run2031.train_2400_64_instance_3023.log,train_2400_64_instance_3023,655.8552,637.3571,207.0
test1541937.run2033.train_2400_64_instance_3119.log,train_2400_64_instance_3119,655.4843,638.3244,207.0
test1541937.run2034.train_2400_64_instance_3202.log,train_2400_64_instance_3202,656.1622,640.0314,217.0
test1541937.run2035.train_2400_64_instance_3222.log,train_2400_64_instance_3222,655.4236,637.8719,201.0
test1541937.run2036.train_2400_64_instance_3227.log,train_2400_64_instance_3227,656.2945,638.8668,213.0
test1541937.run2037.train_2400_64_instance_3231.log,train_2400_64_instance_3231,656.4165,638.3393,200.0
test1541937.run2038.train_2400_64_instance_3258.log,train_2400_64_instance_3258,657.8287,639.9926,205.0
test1541937.run2039.train_2400_64_instance_329.log,train_2400_64_instance_329,655.7605,636.4772,210.0
test1541937.run2040.train_2400_64_instance_3405.log,train_2400_64_instance_3405,656.7578,639.1654,214.0
test1541937.run2041.train_2400_64_instance_3432.log,train_2400_64_instance_3432,655.099,638.3933,212.0
test1541937.run2042.train_2400_64_instance_3437.log,train_2400_64_instance_3437,653.6669,636.1519,200.0
test1541937.run2043.train_2400_64_instance_354.log,train_2400_64_instance_354,655.1777,637.5882,213.0
test1541937.run2044.train_2400_64_instance_355.log,train_2400_64_instance_355,653.6124,638.8533,204.0
test1541937.run2045.train_2400_64_instance_3560.log,train_2400_64_instance_3560,655.5188,638.2767,210.0
test1541937.run2046.train_2400_64_instance_3582.log,train_2400_64_instance_3582,652.7641,635.7252,211.0
test1541937.run2047.train_2400_64_instance_3650.log,train_2400_64_instance_3650,654.2767,638.6349,206.0
test1541937.run2048.train_2400_64_instance_3656.log,train_2400_64_instance_3656,658.9164,640.1448,209.0
test1541937.run2049.train_2400_64_instance_3691.log,train_2400_64_instance_3691,655.7857,638.7468,207.0
test1541937.run2050.train_2400_64_instance_3750.log,train_2400_64_instance_3750,652.8808,636.7778,199.0
test1541937.run2051.train_2400_64_instance_3815.log,train_2400_64_instance_3815,655.0999,638.267,212.0
test1541937.run2052.train_2400_64_instance_3842.log,train_2400_64_instance_3842,653.2359,635.9305,198.0
test1541937.run2053.train_2400_64_instance_387.log,train_2400_64_instance_387,655.9858,639.6128,201.0
test1541937.run2054.train_2400_64_instance_3942.log,train_2400_64_instance_3942,655.404,637.3761,201.0
test1541937.run2055.train_2400_64_instance_411.log,train_2400_64_instance_411,655.4968,638.502,207.0
test1541937.run2056.train_2400_64_instance_424.log,train_2400_64_instance_424,653.2867,636.1783,204.0
test1541937.run2057.train_2400_64_instance_435.log,train_2400_64_instance_435,654.9035,637.1099,200.0
test1541937.run2058.train_2400_64_instance_471.log,train_2400_64_instance_471,654.6656,637.4089,204.0
test1541937.run2059.train_2400_64_instance_485.log,train_2400_64_instance_485,655.5612,638.0659,201.0
test1541937.run2060.train_2400_64_instance_54.log,train_2400_64_instance_54,655.969,638.0791,206.0
test1541937.run2061.train_2400_64_instance_566.log,train_2400_64_instance_566,657.5308,639.3904,206.0
test1541937.run2062.train_2400_64_instance_577.log,train_2400_64_instance_577,654.3109,638.333,206.0
test1541937.run2063.train_2400_64_instance_697.log,train_2400_64_instance_697,656.7394,639.0112,206.0
test1541937.run2064.train_2400_64_instance_810.log,train_2400_64_instance_810,656.6894,638.8325,204.0
test1541937.run2065.train_2400_64_instance_860.log,train_2400_64_instance_860,655.3137,637.8087,196.0
test1541937.run2066.train_2400_64_instance_890.log,train_2400_64_instance_890,654.7358,636.268,203.0
test1541937.run2067.train_2400_64_instance_984.log,train_2400_64_instance_984,655.0432,637.5536,204.0
test1541937.run2068.train_2400_8_instance_1027.log,train_2400_8_instance_1027,1071.25,972.2555,749.0
test1541937.run2069.train_2400_8_instance_113.log,train_2400_8_instance_113,1080.5,970.205,742.0
test1541937.run2070.train_2400_8_instance_1140.log,train_2400_8_instance_1140,1072.5,968.8535,749.0
test1541937.run2071.train_2400_8_instance_1158.log,train_2400_8_instance_1158,1078.5,970.0828,744.0
test1541937.run2072.train_2400_8_instance_116.log,train_2400_8_instance_116,1084.25,976.0523,763.0
test1541937.run2073.train_2400_8_instance_1192.log,train_2400_8_instance_1192,1072.0,974.6542,762.0
test1541937.run2074.train_2400_8_instance_1200.log,train_2400_8_instance_1200,1080.5,977.4105,765.0
test1541937.run2075.train_2400_8_instance_1322.log,train_2400_8_instance_1322,1083.5,974.0367,765.0
test1541937.run2076.train_2400_8_instance_1396.log,train_2400_8_instance_1396,1077.0,973.2844,756.0
test1541937.run2077.train_2400_8_instance_1397.log,train_2400_8_instance_1397,1076.0,968.9164,775.0
test1541937.run2078.train_2400_8_instance_1482.log,train_2400_8_instance_1482,1079.5,977.4619,755.0
test1541937.run2079.train_2400_8_instance_1554.log,train_2400_8_instance_1554,1087.0,972.1717,774.0
test1541937.run2080.train_2400_8_instance_1577.log,train_2400_8_instance_1577,1070.0,974.5216,760.0
test1541937.run2081.train_2400_8_instance_1592.log,train_2400_8_instance_1592,1079.5,971.9986,767.0
test1541937.run2082.train_2400_8_instance_1594.log,train_2400_8_instance_1594,1075.0,972.1493,742.0
test1541937.run2083.train_2400_8_instance_1693.log,train_2400_8_instance_1693,1082.0,969.8036,747.0
test1541937.run2084.train_2400_8_instance_1711.log,train_2400_8_instance_1711,1073.0,969.2073,759.0
test1541937.run2085.train_2400_8_instance_1778.log,train_2400_8_instance_1778,1081.5,970.7695,738.0
test1541937.run2086.train_2400_8_instance_1780.log,train_2400_8_instance_1780,1078.0,972.0661,767.0
test1541937.run2087.train_2400_8_instance_1799.log,train_2400_8_instance_1799,1074.0,972.5915,759.0
test1541937.run2088.train_2400_8_instance_1921.log,train_2400_8_instance_1921,1076.5,976.1447,781.0
test1541937.run2089.train_2400_8_instance_1931.log,train_2400_8_instance_1931,1080.0,973.8471,757.0
test1541937.run2090.train_2400_8_instance_1944.log,train_2400_8_instance_1944,1082.5,973.8377,760.0
test1541937.run2091.train_2400_8_instance_197.log,train_2400_8_instance_197,1079.5,968.4904,740.0
test1541937.run2092.train_2400_8_instance_2060.log,train_2400_8_instance_2060,1079.5,970.2233,752.0
test1541937.run2093.train_2400_8_instance_2084.log,train_2400_8_instance_2084,1073.5,972.6059,756.0
test1541937.run2094.train_2400_8_instance_2128.log,train_2400_8_instance_2128,1086.0,976.133,756.0
test1541937.run2095.train_2400_8_instance_2130.log,train_2400_8_instance_2130,1079.5,977.3042,779.0
test1541937.run2096.train_2400_8_instance_2131.log,train_2400_8_instance_2131,1082.75,975.0188,789.0
test1541937.run2097.train_2400_8_instance_227.log,train_2400_8_instance_227,1081.0,973.8249,761.0
test1541937.run2098.train_2400_8_instance_2333.log,train_2400_8_instance_2333,1071.5,971.1695,760.0
test1541937.run2099.train_2400_8_instance_2338.log,train_2400_8_instance_2338,1078.0,971.2826,758.0
test1541937.run2100.train_2400_8_instance_2339.log,train_2400_8_instance_2339,1072.5,968.467,746.0
test1541937.run2101.train_2400_8_instance_2351.log,train_2400_8_instance_2351,1071.5,970.9675,745.0
test1541937.run2102.train_2400_8_instance_2363.log,train_2400_8_instance_2363,1067.25,972.7078,761.0
test1541937.run2103.train_2400_8_instance_2484.log,train_2400_8_instance_2484,1075.0,973.673,759.0
test1541937.run2104.train_2400_8_instance_2553.log,train_2400_8_instance_2553,1071.5,972.2165,749.0
test1541937.run2106.train_2400_8_instance_271.log,train_2400_8_instance_271,1067.5,972.0036,784.0
test1541937.run2105.train_2400_8_instance_2718.log,train_2400_8_instance_2718,1076.0,969.2893,751.0
test1541937.run2107.train_2400_8_instance_2747.log,train_2400_8_instance_2747,1080.0,972.3933,758.0
test1541937.run2108.train_2400_8_instance_2768.log,train_2400_8_instance_2768,1083.0,974.3933,768.0
test1541937.run2109.train_2400_8_instance_2833.log,train_2400_8_instance_2833,1080.0,974.3484,773.0
test1541937.run2110.train_2400_8_instance_2890.log,train_2400_8_instance_2890,1076.75,972.8262,752.0
test1541937.run2111.train_2400_8_instance_3047.log,train_2400_8_instance_3047,1074.5,973.9327,762.0
test1541937.run2112.train_2400_8_instance_3071.log,train_2400_8_instance_3071,1069.0,968.7131,757.0
test1541937.run2113.train_2400_8_instance_3119.log,train_2400_8_instance_3119,1077.0,970.0252,774.0
test1541937.run2114.train_2400_8_instance_3191.log,train_2400_8_instance_3191,1069.0,971.7567,774.0
test1541937.run2115.train_2400_8_instance_322.log,train_2400_8_instance_322,1074.0,968.9419,773.0
test1541937.run2116.train_2400_8_instance_3332.log,train_2400_8_instance_3332,1080.5,971.8514,736.0
test1541937.run2117.train_2400_8_instance_3383.log,train_2400_8_instance_3383,1072.25,973.7225,768.0
test1541937.run2118.train_2400_8_instance_3387.log,train_2400_8_instance_3387,1068.5,974.9484,791.0
test1541937.run2119.train_2400_8_instance_3442.log,train_2400_8_instance_3442,1079.0,973.0438,744.0
test1541937.run2120.train_2400_8_instance_3463.log,train_2400_8_instance_3463,1074.5,972.5082,771.0
test1541937.run2121.train_2400_8_instance_3512.log,train_2400_8_instance_3512,1075.5,971.9935,774.0
test1541937.run2122.train_2400_8_instance_3568.log,train_2400_8_instance_3568,1083.0,974.1743,769.0
test1541937.run2123.train_2400_8_instance_3596.log,train_2400_8_instance_3596,1076.0,969.1145,752.0
test1541937.run2127.train_2400_8_instance_36.log,train_2400_8_instance_36,1076.0,972.089,769.0
test1541937.run2124.train_2400_8_instance_3615.log,train_2400_8_instance_3615,1080.0,971.5536,757.0
test1541937.run2125.train_2400_8_instance_3652.log,train_2400_8_instance_3652,1073.0,971.7612,742.0
test1541937.run2126.train_2400_8_instance_3696.log,train_2400_8_instance_3696,1077.0,977.9078,773.0
test1541937.run2128.train_2400_8_instance_3703.log,train_2400_8_instance_3703,1076.5,968.8106,750.0
test1541937.run2129.train_2400_8_instance_3733.log,train_2400_8_instance_3733,1071.5,971.5928,757.0
test1541937.run2130.train_2400_8_instance_3756.log,train_2400_8_instance_3756,1070.5,971.7357,755.0
test1541937.run2131.train_2400_8_instance_3784.log,train_2400_8_instance_3784,1080.0,975.5505,764.0
test1541937.run2132.train_2400_8_instance_381.log,train_2400_8_instance_381,1077.0,971.4946,754.0
test1541937.run2133.train_2400_8_instance_3853.log,train_2400_8_instance_3853,1075.5,971.1115,754.0
test1541937.run2134.train_2400_8_instance_3877.log,train_2400_8_instance_3877,1073.0,974.4806,766.0
test1541937.run2135.train_2400_8_instance_3891.log,train_2400_8_instance_3891,1082.5,974.3525,784.0
test1541937.run2136.train_2400_8_instance_3902.log,train_2400_8_instance_3902,1069.0,971.9987,749.0
test1541937.run2137.train_2400_8_instance_3928.log,train_2400_8_instance_3928,1076.5,975.5107,755.0
test1541937.run2138.train_2400_8_instance_3929.log,train_2400_8_instance_3929,1071.5,971.9357,766.0
test1541937.run2139.train_2400_8_instance_3935.log,train_2400_8_instance_3935,1075.5,976.8354,760.0
test1541937.run2140.train_2400_8_instance_3951.log,train_2400_8_instance_3951,1085.0,978.9314,765.0
test1541937.run2141.train_2400_8_instance_415.log,train_2400_8_instance_415,1071.0,973.0403,756.0
test1541937.run2142.train_2400_8_instance_416.log,train_2400_8_instance_416,1075.75,977.2426,761.0
test1541937.run2143.train_2400_8_instance_437.log,train_2400_8_instance_437,1070.0,967.5504,764.0
test1541937.run2144.train_2400_8_instance_496.log,train_2400_8_instance_496,1076.5,974.1898,760.0
test1541937.run2145.train_2400_8_instance_533.log,train_2400_8_instance_533,1076.0,970.8334,747.0
test1541937.run2146.train_2400_8_instance_546.log,train_2400_8_instance_546,1070.5,970.8362,750.0
test1541937.run2147.train_2400_8_instance_585.log,train_2400_8_instance_585,1071.5,971.6291,754.0
test1541937.run2148.train_2400_8_instance_595.log,train_2400_8_instance_595,1072.5,975.1371,757.0
test1541937.run2150.train_2400_8_instance_6.log,train_2400_8_instance_6,1073.0,970.7751,763.0
test1541937.run2149.train_2400_8_instance_619.log,train_2400_8_instance_619,1084.0,973.7929,762.0
test1541937.run2151.train_2400_8_instance_795.log,train_2400_8_instance_795,1076.0,966.8054,745.0
test1541937.run2152.train_2400_8_instance_85.log,train_2400_8_instance_85,1077.5,971.7037,781.0
test1541937.run2153.train_2400_8_instance_86.log,train_2400_8_instance_86,1072.0,973.7167,774.0
test1541937.run2154.train_2400_8_instance_888.log,train_2400_8_instance_888,1082.0,967.6941,741.0
test1541937.run2155.train_2400_8_instance_922.log,train_2400_8_instance_922,1078.5,972.8039,762.0
test1541937.run2156.train_2400_8_instance_95.log,train_2400_8_instance_95,1075.5,975.1417,766.0
test1541937.run2157.train_2400_8_instance_961.log,train_2400_8_instance_961,1073.5,969.7136,756.0
test1541937.run2182.train_300_16_instance_1.log,train_300_16_instance_1,91.16163,78.52097,63.0
test1541937.run2158.train_300_16_instance_1006.log,train_300_16_instance_1006,93.31828,80.573,66.0
test1541937.run2159.train_300_16_instance_1048.log,train_300_16_instance_1048,92.63285,80.17784,67.0
test1541937.run2160.train_300_16_instance_1076.log,train_300_16_instance_1076,92.32198,80.39497,68.0
test1541937.run2161.train_300_16_instance_1092.log,train_300_16_instance_1092,90.45055,79.32699,67.0
test1541937.run2162.train_300_16_instance_1108.log,train_300_16_instance_1108,92.26654,80.47335,65.0
test1541937.run2163.train_300_16_instance_1113.log,train_300_16_instance_1113,92.57808,79.96764,65.0
test1541937.run2164.train_300_16_instance_1138.log,train_300_16_instance_1138,92.62705,79.98371,63.0
test1541937.run2165.train_300_16_instance_1170.log,train_300_16_instance_1170,92.4257,79.87729,67.0
test1541937.run2166.train_300_16_instance_1191.log,train_300_16_instance_1191,92.36828,78.55366,65.0
test1541937.run2167.train_300_16_instance_1253.log,train_300_16_instance_1253,92.59549,80.30781,66.0
test1541937.run2168.train_300_16_instance_1259.log,train_300_16_instance_1259,93.19669,80.97278,66.0
