Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_Gap,feat_Time,feat_pre_row,feat_pre_columns,feat_preinteger,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON,feat_RHS_dynamic,feat_obj_dynamic,feat_Coe_dynamic
test13184010.run172.fillomino7x7-0i.log,fillomino7x7-0i,8528.0,0.0,220.8,231.0,0.00%,65.41,8.419580362549237,7.754052639035757,0.10896610896610896,0.0,0.0,0.0,0.0,12.076077848913986,8.670943791222156,0.000848981302707,0.0,1.0,1.0,1.0,0.0130281289147021,0.9862942717230384,0.0006775993622594,0.0009623049766541,0.0292278783737615,7.971757203052044e-05,0.0,0.012065823938048,0.6411912082906275,0.0008427286186083,0.0,0.3156303382302699,0.0,0.0,-0.0198026272961797,0.0,0.0631789016215316
test13184010.run173.fjspeasy01i.log,fjspeasy01i,110.0,0.0,155.3,124.0,0.00%,3.85,9.401621670141608,8.395477432732141,0.00677659814772984,1.0,0.0,1.0,1.0,6.186208623900494,8.715552125907816,0.026712185916166,0.0,0.9891750041003772,0.9998359849106118,0.9963916680334592,0.1358024691358024,0.8641975308641975,0.0,0.0,0.8641975308641975,0.0,0.0,0.0,0.0,0.0,0.0,0.1358024691358024,0.0,0.0,0.1249328873692908,0.0,-0.1474666593986865
test13184010.run176.g200x740.log,g200x740,7640.0,0.0,16.2,12.0,0.00%,8.13,6.839476438228843,7.294377299288821,0.0,1.0,0.0,1.0,1.0,5.214935757608986,5.278114659230517,0.0231255545696539,0.0,0.9336734693877552,1.0,0.9336734693877552,0.1521739130434782,0.8478260869565217,0.0,0.1521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8478260869565217,0.0,0.0,2.1352852778959286,5.209486152841421,-7.313220387090301
test13184010.run178.gasprod1-2.log,gasprod1-2,329.0,0.0,105.5,20.0,0.00%,6.77,8.959825623865841,8.32020459757888,0.0,1.0,0.0,1.0,1.0,9.624368710744834,9.616272037895987,0.000262763225532,0.0,0.9999333644299327,0.9999333644299327,0.9999333644299327,0.008130081300813,0.991869918699187,0.0,0.0080639830788551,0.0,0.0,6.609822195782933e-05,0.0,0.0,0.9838059356203318,0.0,0.0080639830788551,0.0,0.0,-1.403137459790496,2.5506420440939945,0.5766050495244066
test13184010.run179.gasprod1-3.log,gasprod1-3,801.0,0.0,115.8,229.0,0.00%,10.43,8.959825623865841,8.315321775377567,0.0,1.0,0.0,1.0,1.0,6.429719478039138,6.253828811575473,0.0072332506203473,0.0,0.925,1.0,1.0,0.0,0.2451612903225806,0.7548387096774194,0.0,0.0,0.0,0.0,0.0,0.0,0.2032258064516129,0.0,0.7967741935483871,0.0,0.0,-1.4163603644171123,2.5371083752349883,0.5766050495244066
test13184010.run180.gasprod2-1.log,gasprod2-1,5196.0,0.0,151.8,2.0,0.00%,111.0,9.953610161939338,9.614604759507829,0.0,1.0,0.0,1.0,1.0,4.820281565605037,9.283311984432006,0.0682436343026446,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.961119458411392,4.62539305685151,2.1262028634253403
test13184010.run181.gasprod2-2.log,gasprod2-2,1002.0,0.0,38.1,2.0,0.00%,27.99,9.996294602122335,9.531191227694439,0.0,1.0,0.0,1.0,1.0,11.444218266960435,12.074185614487517,2.1422450728363323e-05,0.0,0.5,1.0,1.0,0.0,0.9387746358183376,0.0612253641816623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9387746358183376,0.0,0.0612253641816623,-2.943410676002649,4.609762610793868,0.911980822391716
test13184010.run182.gen-ip002.log,gen-ip002,3746155.0,0.0,3.6,16.0,0.00%,110.0,3.1780538303479458,3.713572066704308,0.0,1.0,0.0,1.0,1.0,6.333279628139691,5.730099782973574,0.0082466379091601,0.0551948051948051,0.8831168831168831,0.9935064935064936,0.8831168831168831,0.4831261101243339,0.0337477797513321,0.4831261101243339,0.4831261101243339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4831261101243339,0.0319715808170515,0.0017761989342806,1.3574260936587572,-3.75114325848,0.8739892286778917
test13184010.run183.gen-ip016.log,gen-ip016,351786584.0,107173235.0,2.8,6.0,0.20%,7200.0,3.1780538303479458,3.332204510175204,0.0,1.0,0.0019583563422376606,1.0,0.9980416436577624,11.936826253456292,12.908603164550309,2.065467364380559e-05,0.0,0.3107380173415129,1.0,1.0,0.091706972269309,0.908293027730691,0.0,0.0,0.0871255505887126,0.0,0.0,0.0,0.0,0.0,0.0,0.8211674771419782,0.0,0.091706972269309,0.8648568392203515,-3.515221584483192,0.4974955353597785
test13184010.run184.gen-ip021.log,gen-ip021,1746347.0,0.0,3.5,14.0,0.00%,54.99,3.332204510175204,3.5553480614894135,0.0,1.0,0.0,1.0,1.0,11.686761118113886,11.353038363291034,3.721940556972982e-05,0.0,0.1675584342438749,1.0,0.4729653618698958,0.0651085001596826,0.4374968483687156,0.4973946514716017,0.0051014405056057,0.0,0.0,0.0,0.0,9.244785100768158e-05,0.0,0.0,0.6173163229287479,0.0,0.3774897887146387,-1.353115040844669,3.3737739224000647,-0.1788396947596169
test13184010.run185.gen-ip036.log,gen-ip036,1572631.0,0.0,3.5,13.0,0.00%,53.36,3.828641396489095,3.367295829986474,0.0,1.0,0.0,1.0,1.0,9.701616136497458,10.382203122383885,0.0003130646490782,0.0,0.5863692688971499,1.0,0.9973977695167286,0.0873103279490944,0.8497307880567793,0.0629588839941262,0.0017131669114047,0.0017131669114047,0.0,0.0,0.0154185022026431,0.0,0.0256975036710719,0.0,0.8994126284875184,0.0,0.0560450318159569,0.7214436977971412,-1.8880908398685976,1.2466917522851535
test13184010.run186.gen-ip054.log,gen-ip054,1924836.0,0.0,3.0,15.0,0.00%,48.77,3.295836866004329,3.4011973816621555,0.0,1.0,0.0,1.0,1.0,6.925595197110468,5.932245187448011,0.0072983381363572,0.1087533156498673,0.8912466843501327,1.0,1.0,0.0098231827111984,0.6601178781925344,0.3300589390962672,0.0,0.3300589390962672,0.0,0.0,0.0,0.0,0.0,0.0,0.3300589390962672,0.0098231827111984,0.3300589390962672,-3.897740829760966,2.1919498264765207,-2.074209876776819
test13184010.run187.gen.log,gen,1.0,0.0,26.0,8.0,0.00%,0.06,6.113682179832232,6.186208623900494,0.0,1.0,0.0,1.0,1.0,8.779249716229046,8.043663352393944,0.000958350309062,0.0,0.9556840077071292,1.0,0.9556840077071292,0.0106186518928901,0.0,0.98938134810711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824561403508772,0.0,0.0175438596491228,0.0,4.346712136653252,-4.3694478524670215
test13184010.run188.ger50-17-ptp-pop-6t.log,ger50-17-ptp-pop-6t,1835068.0,1535385.0,277.1,173.0,16.2%,7200.0,6.298949246855942,8.43511508038063,0.0,1.0,0.16163370577606598,1.0,0.838366294223934,8.438149984075784,8.405143687607614,0.0005411255411255,0.0,0.5,1.0,0.5,0.0125541125541125,0.9733766233766232,0.014069264069264,0.0,0.4837662337662338,0.0,0.0,0.0,0.0,0.0,0.0,0.4837662337662338,0.0,0.0324675324675324,1.758833448495663,1.4313221658493265,-8.987196820661973
test13184010.run189.ger50_17_trans.log,ger50_17_trans,164477.0,126690.0,893.1,120.0,3.37%,7200.0,6.210600077024653,10.00459905390454,0.0,1.0,0.03374880196760616,1.0,0.9662511980323938,10.180437238408864,10.841696319711216,0.0001936616086277,0.0,0.5888706269077248,1.0,0.99741723409251,0.086043514517474,0.8405731180350239,0.073383367447502,0.0025017057084375,0.0025017057084375,0.0,0.0,0.0150102342506254,0.0,0.0300204685012508,0.0,0.8956106436206505,0.0,0.0543552422105981,2.052349280075469,1.430479587509912,-8.987196820661973
test13184010.run190.germanrr.log,germanrr,689715.0,61894.0,167.6,201.0,0.20%,7200.0,7.987184748233473,8.993675786759683,0.3425235966219573,1.0,0.0020271416580689558,1.0,0.9979728583419311,12.06452636216506,12.055325334334809,1.3623513831232308e-05,0.2744734409608576,0.3627632795195712,1.0,1.0,0.7281152975467013,0.2718847024532986,0.0,0.0,0.0,0.0,0.0,0.2695805948053893,0.0,0.0,0.0023041076479093,0.1797203965369262,0.2788143062043858,0.2695805948053893,-5.14166355650266,11.299464586792867,-2.302585092994045
test13184010.run191.germany50-UUM.log,germany50-UUM,2303700.0,594401.0,184.3,17.0,1.85%,7200.0,7.639161171659173,8.84779106484485,0.0,1.0,0.018530817689702148,1.0,0.9814691823102979,5.707110264748875,11.977571015314425,0.0131401721136692,0.0005718055861007,0.9994281944138992,1.0,1.0,1.0,0.0,0.0,0.2591362126245847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033222591362126,0.7375415282392026,0.6819738799618201,0.2322207694653264,-3.688879454113936
test13184010.run192.gfd-schedulen180f7d50m30k18-16i.log,gfd-schedulen180f7d50m30k18-16i,9819.0,4545.0,988.0,1074.0,Inf,7200.0,14.021265398140967,13.021678580184751,0.042901158791353415,1.0,0.0,0.0,0.0,5.733341276897746,8.473032295630468,0.1272736251366475,0.0,0.9995819397993312,1.0,0.9997909698996656,0.0647249190938511,0.9352750809061487,0.0,0.0647249190938511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9352750809061487,0.0,0.0,-0.0339015516756813,0.0,-0.0198026272961797
test13184010.run193.gfd-schedulen180f7d50m30k18.log,gfd-schedulen180f7d50m30k18,0.0,1.0,0.0,0.0,Inf,11.22,12.314734206736997,11.303388917062236,0.008619414027818881,0.0,0.0,0.0,-inf,5.66988092298052,6.306275286948016,0.0082746035741253,0.0,0.1368613138686131,1.0,0.1368613138686131,0.2689655172413793,0.493103448275862,0.2379310344827586,0.0,0.0172413793103448,0.0,0.0,0.0103448275862068,0.0,0.093103448275862,0.0,0.3103448275862069,0.0,0.5689655172413793,-0.4953214372300254,0.0,0.0
test13184010.run194.gfd-schedulen25f5d20m10k3i.log,gfd-schedulen25f5d20m10k3i,53.0,0.0,101.0,18.0,0.00%,2.21,8.797850648931053,7.903226808730733,0.04249815225424981,1.0,0.0,1.0,1.0,7.175489713624222,7.176254532017144,0.002764460479797,0.1513761467889908,0.4900611620795107,1.0,1.0,0.4889058913542464,0.5110941086457537,0.0,0.0214231063504208,0.0413159908186687,0.0,0.0,0.0198928844682478,0.0596786534047436,0.0107115531752104,0.0214231063504208,0.2142310635042081,0.1315990818668707,0.4797245600612089,0.4446858212614457,0.0,0.0
test13184010.run195.gfd-schedulen55f2d50m30k3i.log,gfd-schedulen55f2d50m30k3i,351.0,0.0,155.8,14.0,0.00%,22.0,10.345348875835583,9.536040511615484,0.1244043321299639,1.0,0.0,1.0,1.0,9.18266080286944,5.6937321388027,0.049489445706162,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0198026272961797
test13184010.run196.ghoulomb4-9-10i.log,ghoulomb4-9-10i,385669.0,0.0,23.7,34.0,0.00%,791.0,9.402282172147128,8.680671660408713,0.34765625,1.0,0.0,1.0,1.0,7.600902459542082,12.206072645530174,0.005,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8325814637483104,0.0,-0.0100503358535014
test13184010.run197.glass4.log,glass4,95635.0,0.0,21.7,17.0,0.00%,23.59,5.971261839790462,5.75890177387728,0.0,1.0,0.0,1.0,1.0,7.005789019253503,7.650168700845001,0.0031612973660601,0.0,0.4950023798191337,0.9980961446930032,0.5092812946216088,0.0389845874886672,0.958295557570263,0.0027198549410698,0.0117860380779691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9546690843155032,0.0,0.0335448776065276,9.397412531528737,13.815510557964274,8.773622720363914
test13184010.run198.glass-sc.log,glass-sc,249159.0,0.0,78.0,75.0,0.00%,657.0,8.71915396346254,5.356586274672012,0.0,1.0,0.0,1.0,1.0,11.55463346687,11.030492915705455,8.130538036651963e-05,0.0,0.1601866251944012,1.0,0.328149300155521,0.1010656154384753,0.5517701109736329,0.3471642735878917,0.0,0.0644548672057088,3.8365992384350514e-05,0.0006330388743417,0.0,0.0347404061040293,0.1391918203704236,0.0,0.5096538428337122,0.0,0.2512876586193998,0.0,0.0,0.0
test13184010.run199.gmu-35-40.log,gmu-35-40,194211.0,0.0,7.5,11.0,0.00%,24.49,5.863631175598097,6.343880434126331,0.0,1.0,0.0,1.0,1.0,10.368949634550589,9.58107599956325,0.000338836047971,0.0,0.7938293760353395,0.9999309773605742,0.8190226394257316,0.0002825302150368,0.9131062627531,0.0866112070318631,0.0,0.4687176267461937,0.0544655470098885,0.0,0.0,0.0213467273583424,0.3159943493956992,0.0,0.1195416732067179,0.0,0.019934076283158,0.0,-5.568962481804253,8.216696521613619
test13184010.run200.gmu-35-50.log,gmu-35-50,35141933.0,0.0,4.4,12.0,0.00%,2346.0,5.863631175598097,6.767343125265392,0.0,1.0,0.0,1.0,1.0,8.098642843759418,8.084254106307318,0.0024472630786721,0.2722787542399013,0.7277212457600987,1.0,0.7277212457600987,0.0613981762917933,0.0972644376899696,0.841337386018237,0.0613981762917933,0.0,0.0267477203647416,0.0,0.0,0.0592705167173252,0.464741641337386,0.0027355623100303,0.3851063829787234,0.0,0.0,0.0,-5.955360015504871,8.51448292195178
test13184010.run201.gmut-75-50.log,gmut-75-50,1240411.0,877949.0,31.9,25.0,0.22%,7200.0,7.614312146452,10.480522176412455,0.0,1.0,0.0021914624627440804,1.0,0.997808537537256,7.653494909661253,7.2305631534092925,0.0018044427833967,0.170166545981173,0.5300506879073136,1.0,1.0,0.3116698292220113,0.6883301707779886,0.0,0.0018975332068311,0.0,0.0,0.0,0.1091081593927893,0.0,0.0,0.1722011385199241,0.0872865275142315,0.1114800759013282,0.5180265654648957,0.0,-3.696822254663585,8.85603430833536
test13184010.run202.gr4x6.log,gr4x6,1.0,0.0,40.0,0.0,0.00%,0.06,3.5263605246161616,3.871201010907891,0.0,1.0,0.0,1.0,1.0,5.988961416889864,9.210340371976184,0.0075187969924812,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0050125313283208,0.0,0.0,0.9949874686716792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.523365015636363,-3.555348061489413
test13184010.run203.graph20-20-1rand.log,graph20-20-1rand,15095.0,0.0,150.4,191.0,0.00%,49.23,6.907755278982137,6.161207321695077,0.0,1.0,0.0,1.0,1.0,6.583409222158765,6.572282542694008,0.0160229811682093,0.0195804195804195,0.967832167832168,1.0,1.0,0.0055325034578146,0.0,0.9944674965421854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9695712309820194,0.0262793914246196,0.0041493775933609,0.0,0.0,0.0
test13184010.run204.graph20-80-1rand.log,graph20-80-1rand,413.0,101.0,16736.0,567.0,87.2%,7200.0,10.787998617874257,9.574358290170174,0.0,1.0,0.8720003822921916,1.0,0.12799961770780843,7.873978379604501,7.862112211662748,0.0106076030825873,0.0,0.4020023103581055,0.7489410858683095,0.7485560261840585,0.589041095890411,0.1780821917808219,0.2328767123287671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.684931506849315,0.0,0.3150684931506849,0.0,0.0,0.0
test13184010.run205.graphdraw-domain.log,graphdraw-domain,228338.0,0.0,27.3,46.0,0.00%,76.93,6.762729506931879,5.537334267018537,0.07874015748031496,1.0,0.0,1.0,1.0,16.77746347927248,11.507631476509118,3.0474622149431203e-05,0.0,0.9998391507157792,1.0,0.9998391507157792,2.192835468658589e-05,0.0184032682350818,0.9815748034102316,2.151461214532955e-05,0.0002316958231035,4.137425412563375e-07,0.0,0.0,0.9900362521214648,0.0097097099582037,0.0,4.137425412563375e-07,0.0,0.0,0.1823215567939546,4.454347296253507,1.1727202608218317
test13184010.run206.graphdraw-gemcutter.log,graphdraw-gemcutter,62884.0,0.0,18.5,35.0,0.00%,15.47,6.161207321695077,5.111987788356544,0.0963855421686747,1.0,0.0,1.0,1.0,8.423761246623686,8.295049140435111,0.0012885665059578,0.0,0.4995004995004995,1.0,0.4995004995004995,0.121651295564339,0.4391743522178304,0.4391743522178304,0.0,0.0,0.0,0.0,0.0,0.4391743522178304,0.0,0.0,0.4391743522178304,0.0,0.121651295564339,0.2047944126460132,4.158883083359672,0.9082585601768908
test13184010.run207.gsvm2rl3.log,gsvm2rl3,32628080.0,0.0,4.2,20.0,0.00%,1619.0,5.19295685089021,5.484796933490655,0.0,1.0,0.0,1.0,1.0,5.14166355650266,5.983936280687191,0.0122114690588772,0.2695214105793451,0.1612090680100755,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3742690058479532,0.6257309941520468,0.0,0.0,4.637960008811082,-0.8802160475286516
test13184010.run208.gsvm2rl5.log,gsvm2rl5,67530009.0,48292943.0,12.7,37.0,43.5%,7200.0,5.703782474656201,5.993961427306569,0.0,1.0,0.43452360975937165,1.0,0.5654763902406283,5.272999558563747,5.598421958998375,0.176068376068376,0.6481481481481481,0.2777777777777778,1.0,0.925925925925926,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5128205128205128,0.0,0.0,0.4871794871794871,0.0,2.3978952727983707,-0.7242275558549883
test13184010.run209.gt2.log,gt2,1.0,0.0,134.0,8.0,0.00%,0.03,3.332204510175204,5.153291594497779,0.8092485549132948,1.0,0.0,1.0,1.0,6.1224928095143865,7.340186835320115,0.0059969033550781,0.0837118754055808,0.835820895522388,1.0,0.9195327709279688,0.7280701754385965,0.2719298245614035,0.0,0.1052631578947368,0.0,0.0,0.0,0.3508771929824561,0.0,0.0701754385964912,0.0,0.0701754385964912,0.2017543859649122,0.2017543859649122,-4.225372824628505,1.891620194851028,-6.933423025730715
test13184010.run210.gus-sch.log,gus-sch,22.0,0.0,133.6,0.0,0.00%,0.89,6.754604099487962,7.237778191923443,0.2271746944644141,1.0,0.0,1.0,1.0,10.427949773825029,10.514990744055565,0.0001085005222051,0.0,1.0,1.0,1.0,0.2727057500517889,0.727294249948211,0.0,0.2727057500517889,0.0,0.0,0.0,0.0,0.0,0.727294249948211,0.0,0.0,0.0,0.0,-1.0961154084695226,0.6931471805599453,-4.54063166485052
test13184010.run211.h50x2450.log,h50x2450,1.0,0.0,1618.0,0.0,0.00%,2.77,7.824046010856292,8.4767877767812,0.0,1.0,0.0,1.0,1.0,8.491875383431948,10.112775557559896,0.0018200136441538,0.0,0.9995538611291368,1.0,0.9995538611291368,0.0,0.0004102564102564,0.9995897435897436,0.0,0.0,0.9993846153846154,0.0,0.0,0.0,0.0004102564102564,0.0,0.0002051282051282,0.0,0.0,-3.3214324131932926,8.740304995666515,-5.6240175061873385
test13184010.run212.h80x6320d.log,h80x6320d,3.0,0.0,1823.0,8.0,0.00%,8.71,8.764053269347762,9.432042885493988,0.0,1.0,0.0,1.0,1.0,6.171700597410915,7.772752716468742,0.0037578288100208,0.8,0.2,1.0,1.0,0.0083507306889352,0.9916492693110648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0083507306889352,0.9916492693110648,-3.648057459593681,6.458898106238532,-5.950642552587727
test13184010.run214.hanoi5.log,hanoi5,1.0,1.0,10095.0,1569.0,0.00%,1.46,8.637462023807181,7.615791072035833,0.0,1.0,0.0,1.0,1.0,6.476972362889683,6.253828811575473,0.007076923076923,0.0,0.925,1.0,1.0,0.0,0.28,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.76,0.0,0.0,-1.9459101490553132,0.0,0.0
test13184010.run215.haprp.log,haprp,1.0,0.0,113.0,0.0,0.00%,0.08,6.542471960506805,6.630683385642372,0.0,1.0,0.0,1.0,1.0,7.164720378771857,8.044626279767337,0.0029156775917113,0.0397818415142765,0.9602181584857234,1.0,1.0,0.777262180974478,0.0,0.222737819025522,0.082753286929621,0.0,0.0,0.3944315545243619,0.2041763341067285,0.0,0.1585460170146945,0.0007733952049497,0.0634184068058778,0.0007733952049497,0.0951276102088167,7.824046010856292,3.853577318697388,9.812193759112876
test13184010.run216.hawaiiv10-130.log,hawaiiv10-130,5630.0,833.0,254.1,371.0,0.02%,7200.0,12.118224554956978,13.13035734037165,0.0,1.0,0.0001501016094440042,1.0,0.999849898390556,9.89877647280601,8.17188200612782,0.0007507176384373,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test13184010.run217.hgms-det.log,hgms-det,8684680.0,1067324.0,34.4,76.0,0.18%,7200.0,8.498418036089904,6.799055862058796,0.0,1.0,0.0018311892456028339,1.0,0.9981688107543971,8.930626469173578,9.94318891938768,0.0003747053843161,0.3542047092743873,0.5417587698222008,1.0,0.9481018740989908,0.8571428571428571,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.238095238095238,0.0,0.0,0.0,0.0,0.0,0.7619047619047619,-0.035114345496585,0.0,0.0
test13184010.run218.highschool1-aigio.log,highschool1-aigio,7525.0,1862.0,2071.0,2514.0,100.0%,7200.0,9.514436985696058,10.20784235927516,0.006601512078185506,1.0,0.9999999999999993,1.0,6.661338147750939e-16,14.181299542568937,11.998722469702004,1.4999331402666052e-05,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999708667354305,0.0,2.913326456958029e-05,0.0,0.0,2.751535313041949,0.9162907318741552,4.394449154672439
test13184010.run219.hypothyroid-k1.log,hypothyroid-k1,1.0,1.0,0.0,2416.0,0.00%,1.87,8.554488976159934,7.86172707782398,0.0003852080123266564,1.0,0.0,1.0,1.0,8.601534339849989,9.186764635447478,0.00206378471323,0.1363775980341967,0.654858195966008,0.960786321285963,0.960786321285963,0.1016544117647058,0.8512867647058824,0.0470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.4928308823529412,0.022610294117647,0.0672794117647058,0.0053308823529411,0.4119485294117647,7.754052639035757,0.0,5.556828061699537
test13184010.run220.ic97_potential.log,ic97_potential,3245149.0,0.0,19.0,182.0,0.00%,1876.0,6.905753276311464,6.587550014824796,0.09779614325068871,1.0,0.0,1.0,1.0,4.983606621708336,7.884199933676039,0.0289012718313856,0.0,1.0,1.0,1.0,0.9931506849315068,0.0068493150684931,0.0,0.9863013698630136,0.0,0.0,0.0068493150684931,0.0,0.0068493150684931,0.0,0.0,0.0,0.0,0.0,0.6409614273893751,3.4011973816621555,0.0
test13184010.run221.ic97_tension.log,ic97_tension,8740.0,0.0,23.5,16.0,0.00%,4.5,5.365976015021851,6.259581464064923,0.0076481835564053535,1.0,0.0,1.0,1.0,6.647688373563329,11.775689649459046,0.0058340028250896,7.689231999507889e-06,0.9999923107680004,1.0,0.9999923107680004,1.0,0.0,0.0,0.0713359273670557,0.0,0.0,0.0,0.9273670557717252,0.0,0.0,0.0,0.0,0.0,0.0012970168612191,-0.0482021018178777,0.6931471805599453,0.0
test13184010.run222.icir97_potential.log,icir97_potential,5210367.0,347223.0,53.4,215.0,0.36%,7200.0,8.053887083618223,7.6544432264701125,0.1933649289099526,1.0,0.00356316205533601,1.0,0.996436837944664,8.971448463693834,9.572410734431823,0.0018081556556805,0.0,0.9999303766622571,1.0,0.9999303766622571,0.1980952380952381,0.7866666666666666,0.0152380952380952,0.193015873015873,0.5933968253968254,0.0144761904761904,0.005079365079365,0.0,0.0,0.1925079365079365,0.0,0.0015238095238095,0.0,0.0,0.6409614273893751,2.995732273553991,0.0
test13184010.run223.icir97_tension.log,icir97_tension,1782667.0,0.0,14.0,341.0,0.00%,1033.0,6.699500340161678,7.495541943884256,0.2877777777777778,1.0,0.0,1.0,1.0,6.300785794663244,8.495356496807062,0.0053579331918053,0.1103843008994276,0.0,1.0,0.0,0.4990825688073395,0.4972477064220184,0.0036697247706422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2513761467889908,0.0,0.2477064220183486,0.5009174311926605,-0.5660617522412483,1.3862943611198906,0.0
test13184010.run224.iis-glass-cov.log,iis-glass-cov,32758.0,0.0,83.5,81.0,0.00%,100.0,8.589513852995864,5.3612921657094255,0.0,1.0,0.0,1.0,1.0,9.71208488700598,10.473845437003453,0.0002140122329123,0.0,0.970207473571146,0.9728362259031036,0.9710837243484652,0.8210220392346815,0.1189149915233712,0.0600629692419472,0.0012109469605231,0.0050859772341971,0.0,0.0,0.8186001453136352,0.0,0.0012109469605231,0.0,0.0322111891499152,0.0,0.1416807943812061,0.0,0.0,0.0
test13184010.run225.iis-hc-cov.log,iis-hc-cov,72530.0,0.0,78.7,70.0,0.00%,373.0,9.181632207839439,5.662960480135946,0.0,1.0,0.0,1.0,1.0,9.40029935589935,9.458137510729047,0.0004897345452994,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0103374131657294,0.0,0.0,0.0,0.0,0.9896625868342706,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test13184010.run226.in.log,in,1.0,1.0,171694.0,196.0,13.4%,7200.0,14.20105251151314,14.162919202047284,0.0,1.0,0.13432835820895522,1.0,0.8656716417910448,7.556427969440253,7.467942332285852,0.0717472175559153,0.0,0.143917761279269,0.7275842375785265,0.9788692175899486,0.4103502352326189,0.3371667537898589,0.2524830109775222,0.0,0.043910088865656,0.0,0.0,0.0,0.0,0.0,0.0,0.2639832723470988,0.0,0.6921066387872452,0.6931471805599453,0.0,1.0986122886681098
test13184010.run227.irish-electricity.log,irish-electricity,1114805.0,674675.0,21.5,23.0,0.03%,7200.0,10.336146208328422,10.20846912206597,0.0,1.0,0.0003364677013831696,1.0,0.9996635322986168,8.322151070212902,9.416297071867572,0.0420755280084452,0.0004069341580532,0.9995930658419468,1.0,0.9995930658419468,1.0,0.0,0.0,0.5002430724355859,0.0,0.0,0.0002430724355858,0.4975692756441419,0.0,0.0,0.0,0.0,0.0007292173067574,0.001215362177929,-0.0953101798043249,3.9738255096915833,-0.0697957619355419
test13184010.run228.irp.log,irp,30.0,0.0,73.9,26.0,0.00%,3.44,3.6635616461296463,9.851825769212237,0.0,1.0,0.0,1.0,1.0,9.610993923087126,12.7419225342009,0.0003289542902465,0.0,0.0309555854643337,1.0,0.0309555854643337,0.0107181136120042,0.9860664523043944,0.0032154340836012,0.0107181136120042,0.0,0.0,0.0,0.0,0.0,0.4961146838156484,0.0,0.4931672025723472,0.0,0.0,0.0,-21.812238903430625,0.0
test13184010.run229.istanbul-no-cutoff.log,istanbul-no-cutoff,1333.0,0.0,593.4,6.0,0.00%,36.92,9.805709329617423,8.457867725331422,0.0,1.0,0.0,1.0,1.0,8.261268150577648,8.77786371462117,0.0014137152956303,0.0,0.202188318693173,0.9978425026968716,0.7264601633533673,0.1870317747352105,0.7225523120640661,0.0904159132007233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8225264789460088,0.0,0.1774735210539912,4.130329138010586,-4.2293546118731165,3.157000421150113
test13184010.run230.ivu52.log,ivu52,3326.0,371.0,1396.0,209.0,0.22%,7200.0,7.652545692693921,11.788243921938546,0.0,1.0,0.002163585957315632,1.0,0.9978364140426844,13.395287078880564,9.210340371976184,0.0002029837113715,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0003044603440401,0.0,0.0,0.9996955396559598,0.0,0.0,0.0,0.0,0.0,0.0,-4.271261336113273,1.349926716949016
