Log Name,File Name,feat_Nodes,feat_Active,feat_LPit/n,feat_IntInf,feat_GlbFix,feat_GlbRed,feat_#Cuts,feat_#MCP,feat_#Sepa,feat_#Conf,feat_Gap,feat_Time,feat_obj_density,feat_pre_row,feat_pre_columns,feat_preinteger,feat_obj_dynamic,feat_RHS_dynamic,feat_Coe_dynamic,feat_DualInitialGap,feat_PrimalDualGap,feat_PrimalInitialGap,feat_GapClosed,feat_Rows,feat_Columns,feat_Nonzeros,feat_per_i,feat_per_b,feat_has_varlb,feat_has_varub,feat_Equality,feat_GreaterThan,feat_LessThan,feat_PAR,feat_PAC,feat_COV,feat_CAR,feat_EQK,feat_BIN,feat_KNA,feat_IKN,feat_M01,feat_MI,feat_CON
test1379017.run0225.c202.25.5.log,c202.25.5,1.0,2.0,84.1,157.0,1.0,0.0,117.0,3821.0,517.0,623.0,0.1153999999999999,4.31,0.915,7.549609165154531,7.906915488678586,0.04602356406480118,3.2827891506118534,0.0,8.134467570277563,0.08846153710309126,0.11537706862365875,0.19363217288985232,-0.3042625349048669,8.176110342237342,8.125630988477065,0.0018837540259156,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0464135021097046,0.9170182841068916,0.0365682137834036,0.0098452883263009,0.0,0.0,0.0,0.0365682137834036,0.0,0.0014064697609001,0.0731364275668073,0.0,0.0,0.8790436005625879
test1379017.run0301.c205.50.15.log,c205.50.15,0.0,1.0,155.0,274.0,0.0,0.0,1040.0,9945.0,3458.0,40.0,0.1594,72.13,0.943,9.025816391627028,10.060491301345792,0.03205128205128205,3.5667118201397288,0.0,6.461468176353717,0.01798743330893308,0.15942191106240916,0.1745417533781245,-7.862960508280835,10.593880944899452,10.57170146655086,0.0001715791089856,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0211832539483579,0.9596390072699924,0.0191777387816495,0.0020055151667084,0.0,0.0,0.0,0.0191777387816495,0.0,0.0003760340937578,0.038355477563299,0.0,0.0,0.9400852343945852
test1379017.run0171.c108.50.25.log,c108.50.25,1.0,2.0,53.7,6.0,600.0,0.0,149.0,3094.0,413.0,334.0,0.00029,47.09,0.8059999999999999,7.407924322559599,7.887584031660279,0.19369369369369369,8.019452807198903,0.0,6.1696107324914555,0.055950252873440846,0.00028615318658805543,0.056220395716878764,0.9948855783148053,11.104205064141391,11.082527090316852,0.0001029991069592,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0206922498118886,0.9601203912716328,0.0191873589164785,0.00150489089541,0.0,0.0,0.0,0.0191873589164785,0.0,0.0003762227238525,0.0383747178329571,0.0,0.0,0.9405568096313016
test1379017.run0660.r202.100.10.log,r202.100.10,0.0,1.0,0.0,605.0,0.0,0.0,1819.0,9959.0,27.0,70.0,inf,37.62,0.975,10.989858554781884,11.280110293959288,0.012621481761958854,4.176022593236367,0.0,6.946975992135418,0.03578874948751403,1.0,1.0,-26.94174186915583,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0526.r107.75.20.log,r107.75.20,0.0,1.0,247.3,290.0,0.0,0.0,501.0,9918.0,23.0,113.0,inf,87.25,0.969,11.405607479161608,11.466766336588648,0.015708615652064637,3.275471492491835,0.0,5.5909869805108565,0.0,1.0,1.0,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0190.c109.50.10.log,c109.50.10,0.0,1.0,135.2,202.0,0.0,0.0,809.0,9822.0,31.0,414.0,0.601,17.18,0.95,9.71214543252109,9.900332580842827,0.025078998846366052,4.04305126783455,0.0,6.573680166960646,0.02146468814749443,0.6009565946285108,0.6095219368821241,-26.997452863001897,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0166.c108.40.3.log,c108.40.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.34,0.934,7.779885115070522,8.14002395246292,0.03499562554680665,4.04305126783455,0.0,6.400257445308821,0.0,0.0,0.0,0.0,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0716.r204.40.3.log,r204.40.3,1.0,2.0,165.3,219.0,0.0,0.0,248.0,5082.0,682.0,241.0,0.4654,13.27,0.952,8.485083137498004,8.51959031601596,0.023942537909018357,2.7485521444115397,0.0,6.946975992135418,0.06583684607503687,0.4653859919227408,0.5005832920820819,-6.068777131157254,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0048.c103.25.3.log,c103.25.3,1.0,2.0,49.9,103.0,0.0,0.0,130.0,4707.0,608.0,363.0,0.4657,2.94,0.922,7.3708601665367155,7.522400231387125,0.038939967550027044,3.696351468952637,0.0,7.138866999945524,0.07866385523779378,0.46569097990130365,0.5077217873105949,-4.920012164335978,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run1028.rc107.50.20.log,rc107.50.20,0.0,1.0,63.1,112.0,0.0,0.0,58.0,9803.0,40.0,109.0,0.2379,71.85,0.949,10.518105462931352,10.568466713268153,0.02571421224510787,4.5591262474866845,0.0,5.472270673671474,0.002032261905482639,0.23790938401493303,0.23945815174232526,-116.06630103782429,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run1024.rc107.40.3.log,rc107.40.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.25,0.938,8.177234885510192,8.23031079913502,0.0319744204636291,4.5591262474866845,0.0,5.468060141135131,0.0,0.0,0.0,0.0,8.559869465696673,8.525756422076725,0.0013044581641957,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.032387888079724,0.944039862016098,0.0235722499041778,0.0088156381755461,0.0,0.0,0.0,0.0235722499041778,0.0,0.0005749329244921,0.0471444998083556,0.0,0.0,0.919892679187428
test1379017.run0326.c206.75.10.log,c206.75.10,0.0,1.0,310.8,346.0,0.0,0.0,513.0,9662.0,3566.0,63.0,0.6787000000000001,164.0,0.959,9.782336350971978,10.51631907150734,0.020318045133150924,3.873282177111715,0.0,7.146772179452637,0.040448538868989144,0.6787185532626294,0.691713918348871,-15.779803974155058,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0752.r206.25.3.log,r206.25.3,1.0,2.0,37.4,76.0,2.0,0.0,96.0,3423.0,7401.0,150.0,0.03143,14.71,0.847,6.583409222158765,6.739336627357174,0.08757396449704143,1.7625777764469994,0.0,6.927557906278317,0.1133012396322081,0.03142615954105656,0.1411667763403834,0.7226318119460093,7.669961995473577,7.614805364711073,0.0031249395996874,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0508632757816145,0.9127391507232852,0.0363975734951003,0.0144657022865142,0.0,0.0,0.0,0.0363975734951003,0.0,0.0013999066728884,0.0727951469902006,0.0,0.0,0.8749416705552963
test1379017.run1135.rc204.40.5.log,rc204.40.5,0.0,1.0,66.7,192.0,0.0,0.0,286.0,9861.0,4460.0,120.0,0.4867,32.38,0.953,9.003316202541855,9.039552050995901,0.02372479240806643,4.566429357671661,0.0,6.927557906278317,0.020285172329913444,0.48665547211396537,0.4970687543267517,-22.99069942316048,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0350.c207.75.20.log,c207.75.20,0.0,1.0,89.4,234.0,0.0,0.0,220.0,9912.0,22.0,187.0,0.6307,46.18,0.963,10.813659603402106,11.306393179461216,0.018441111384312762,3.873282177111715,0.0,7.7706452341291765,0.0,0.6307121980509255,0.6307121980509255,-inf,11.671594493098954,11.657198954126653,5.8835754363982937e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0139511071291437,0.9730790562737318,0.0129698365971244,0.0009812705320192,0.0,0.0,0.0,0.0129698365971244,0.0,0.000170655744699,0.0259396731942489,0.0,0.0,0.9599385639319084
test1379017.run0727.r205.100.15.log,r205.100.15,0.0,1.0,0.0,411.0,0.0,0.0,1214.0,9878.0,16.0,55.0,0.6812999999999999,24.44,0.973,11.287216124833286,11.636027662104212,0.013262599469496022,4.176022593236367,0.0,6.173786103901937,0.0,0.6813149198270995,0.6813149198270995,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0940.rc103.50.20.log,rc103.50.20,0.0,1.0,127.3,198.0,0.0,0.0,816.0,9826.0,3749.0,132.0,0.3019,170.0,0.951,10.532416160769422,10.590163841965762,0.025162296814453224,4.566429357671661,0.0,5.686975356339819,0.01676726671295737,0.3018569391557591,0.31356289006073496,-17.002751690142247,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0766.r206.75.10.log,r206.75.10,0.0,1.0,0.0,546.0,0.0,0.0,1779.0,9994.0,31.0,74.0,0.6990999999999999,20.52,0.969,10.623568734336153,10.802164060811025,0.015266554033423576,3.369040270027624,0.0,6.946975992135418,0.040477797987292174,0.6990698023499169,0.7112507940986729,-16.270450397755994,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0441.r104.100.15.log,r104.100.15,0.0,1.0,163.0,394.0,0.0,0.0,579.0,9707.0,22.0,164.0,inf,173.0,0.979,11.824812226118826,11.852037072528372,0.010579183586236376,4.100237331189251,0.0,5.631211781821365,0.0,1.0,1.0,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0222.c202.100.20.log,c202.100.20,0.0,1.0,238.4,1037.0,0.0,0.0,126.0,9785.0,20.0,117.0,0.7404999999999999,128.0,0.974,11.528798814126517,11.92675548941002,0.01322226629644321,3.873282177111715,0.0,8.143226750367443,0.0,0.7404589647699085,0.7404589647699085,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0352.c208.100.10.log,c208.100.10,0.0,1.0,0.0,377.0,0.0,0.0,2694.0,9984.0,33.0,60.0,0.7615999999999999,30.87,0.971,10.56995702650971,11.13673271031408,0.014567278977959707,3.873282177111715,0.0,7.154615356913663,0.03397325288063087,0.7615695389838144,0.7696697973303627,-21.416738887491316,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0329.c206.75.25.log,c206.75.25,0.0,1.0,125.8,200.0,0.0,0.0,415.0,9989.0,24.0,173.0,0.6053999999999999,48.08,0.959,10.699304130942409,11.434152783804832,0.020286718961319988,3.873282177111715,0.0,7.146772179452637,0.0,0.605363762333882,0.605363762333882,-inf,11.894610044412987,11.880342505440863,4.70746286580439e-05,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0138248847926267,0.9732036183649088,0.0129714968424645,0.0008533879501621,0.0,0.0,0.0,0.0129714968424645,0.0,0.0001706775900324,0.0259429936849291,0.0,0.0,0.9600614439324116
test1379017.run0167.c108.40.5.log,c108.40.5,0.0,1.0,309.8,336.0,0.0,0.0,581.0,9917.0,720.0,379.0,0.2713,17.51,0.934,8.282988692742602,8.650149418664862,0.03502013657853266,4.04305126783455,0.0,6.400257445308821,0.22681548818699487,0.27131519313802205,0.43659219334086763,-0.1961934138921766,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0667.r202.30.15.log,r202.30.15,1.0,2.0,262.0,44.0,0.0,0.0,117.0,1744.0,19.0,67.0,0.1207,3.03,0.924,9.09829086816756,9.380083146563276,0.0379746835443038,2.631888840136646,0.0,6.927557906278317,0.0,0.12066457112394431,0.12066457112394431,-inf,9.613803477413674,9.576024610072505,0.0004505716253874,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0350701402805611,0.933867735470942,0.0310621242484969,0.0040080160320641,0.0,0.0,0.0,0.0310621242484969,0.0,0.001002004008016,0.0621242484969939,0.0,0.0,0.9018036072144288
test1379017.run0596.r111.100.20.log,r111.100.20,0.0,1.0,0.0,417.0,0.0,0.0,1282.0,9919.0,14.0,52.0,inf,52.62,0.976,11.956841759452645,12.006401450401105,0.01221001221001221,4.082453815700579,0.0,5.438079308923196,0.0,1.0,1.0,-inf,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0863.r211.25.5.log,r211.25.5,1.0,2.0,53.0,84.0,2.0,0.0,133.0,2222.0,4846.0,241.0,0.012,12.5,0.851,6.666956792429207,6.821107472256465,0.13631406761177753,3.3002214643221532,0.0,6.884486652042782,0.06239233213935127,0.011996416214326433,0.07364026396875155,0.8077261130817674,8.176110342237342,8.125630988477065,0.0018837540259156,0.0384615384615384,0.9615384615384616,1.0,0.9615384615384616,0.0464135021097046,0.9170182841068916,0.0365682137834036,0.0098452883263009,0.0,0.0,0.0,0.0365682137834036,0.0,0.0014064697609001,0.0731364275668073,0.0,0.0,0.8790436005625879
test1379017.run0627.r112.30.5.log,r112.30.5,1.0,2.0,138.9,147.0,0.0,0.0,430.0,6086.0,5324.0,279.0,inf,31.41,0.938,8.40827078419205,8.462314529906248,0.03105852524825692,2.631888840136646,0.0,5.438079308923196,0.05562724557124555,1.0,1.0,-16.976802369609203,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run1223.rc208.40.5.log,rc208.40.5,1.0,2.0,67.0,164.0,0.0,0.0,366.0,8347.0,4497.0,110.0,0.4790999999999999,36.25,0.953,9.017119634313227,9.058121158998672,0.02328830926874709,4.566429357671661,0.0,6.863803391452954,0.022530259919180663,0.4791046920983504,0.4908405987760562,-20.264942961908517,9.067624069774588,9.036582045842716,0.000785082203088,0.024390243902439,0.975609756097561,1.0,0.975609756097561,0.0294117647058823,0.9469434832756632,0.0236447520184544,0.0057670126874279,0.0,0.0,0.0,0.0236447520184544,0.0,0.0005767012687427,0.0472895040369088,0.0,0.0,0.922722029988466
test1379017.run0801.r208.30.25.log,r208.30.25,1.0,2.0,160.0,20.0,0.0,0.0,105.0,1401.0,19.0,51.0,0.1059,4.33,0.938,10.046721720622035,10.097202293159526,0.030895983522142123,2.631888840136646,0.0,6.937314081223681,0.0,0.105886264166992,0.105886264166992,-inf,10.123827176517604,10.086850233838494,0.0002705598568812,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0342960288808664,0.9346169273967108,0.0310870437224227,0.0032089851584436,0.0,0.0,0.0,0.0310870437224227,0.0,0.0010028078620136,0.0621740874448455,0.0,0.0,0.9025270758122744
test1379017.run0539.r108.30.5.log,r108.30.5,1.0,2.0,111.2,266.0,0.0,0.0,271.0,5447.0,5733.0,312.0,0.5029,32.86,0.935,8.397282894743679,8.437067146936952,0.032502708559046585,2.610069792742006,0.0,5.564520407322693,0.0749126052812027,0.5028622420357814,0.540104126668537,-5.712651898144053,8.51919119407891,8.477412321404392,0.0013463188087924,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.0389221556886227,0.9301397205588824,0.030938123752495,0.0079840319361277,0.0,0.0,0.0,0.030938123752495,0.0,0.0009980039920159,0.06187624750499,0.0,0.0,0.8982035928143712
test1379017.run0788.r207.75.10.log,r207.75.10,1.0,2.0,3257.0,315.0,0.0,0.0,881.0,6905.0,19.0,177.0,0.7084999999999999,14.62,0.972,10.803262649032352,10.882546489462625,0.013955934559251676,3.369040270027624,0.0,6.946975992135418,4.2967464379424316e-05,0.7085401451919042,0.7085526684828337,-16489.15494456779,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0374.r101.100.10.log,r101.100.10,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.23,0.966,8.98343977178426,10.432938640425283,0.020318021201413426,4.347758177839067,0.0,3.988984046564274,0.0,0.0,0.0,0.0,11.54403645999528,11.532826126676564,6.709079263302387e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0109538580845288,0.9792555253974408,0.0097906165180302,0.0011632415664986,0.0,0.0,0.0,0.0097906165180302,0.0,9.693679720822024e-05,0.0195812330360604,0.0,0.0,0.9693679720822024
test1379017.run0740.r205.50.10.log,r205.50.10,0.0,1.0,119.8,235.0,0.0,0.0,534.0,9703.0,30.0,256.0,0.496,19.24,0.949,9.538636417313219,9.892729895883168,0.025270393207318307,2.9802833626129432,0.0,6.173786103901937,0.018922357701192036,0.49599571707887835,0.5055326664032447,-25.21215204316915,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run1052.rc108.75.10.log,rc108.75.10,0.0,1.0,474.9,267.0,0.0,0.0,396.0,9702.0,526.0,146.0,inf,120.0,0.972,10.877688637695117,10.903678159026473,0.01379284978667059,4.61512051684126,0.0,5.480638923341991,0.08625108030693521,1.0,1.0,-10.594057679525584,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0419.r103.100.15.log,r103.100.15,0.0,1.0,489.1,415.0,0.0,0.0,691.0,9933.0,574.0,125.0,inf,137.0,0.975,11.59467133682051,11.684927289357327,0.012503367910548296,4.082453815700579,0.0,5.594711379601839,0.0006241451967371659,1.0,1.0,-1601.191293352387,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
test1379017.run0630.r112.50.10.log,r112.50.10,0.0,1.0,415.8,296.0,0.0,0.0,690.0,9889.0,517.0,456.0,inf,55.68,0.961,10.108222704166982,10.14439243342898,0.019333542911034268,2.9802833626129432,0.0,5.438079308923196,0.06215101470494298,1.0,1.0,-15.089841891518919,10.189042363971735,10.166236358442696,0.0002572074655182,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.0217963171739947,0.9590379556557684,0.0191657271702367,0.0026305900037579,0.0,0.0,0.0,0.0191657271702367,0.0,0.0003757985719654,0.0383314543404735,0.0,0.0,0.9394964299135664
test1379017.run0414.r102.75.10.log,r102.75.10,0.0,1.0,1073.0,683.0,0.0,0.0,0.0,9985.0,781.0,129.0,inf,154.0,0.957,10.106632457343647,10.382512863752321,0.022917311861257356,3.2074180292468193,0.0,5.579729825986222,0.0633418276023047,1.0,1.0,-14.787356283411295,10.979087066895165,10.964051773566707,0.0001175962519431,0.0131578947368421,0.986842105263158,1.0,0.986842105263158,0.0145817344589409,0.9724567237997784,0.0129615417412808,0.0016201927176601,0.0,0.0,0.0,0.0129615417412808,0.0,0.0001705466018589,0.0259230834825616,0.0,0.0,0.9593246354566384
test1379017.run0134.c107.100.20.log,c107.100.20,1.0,0.0,155.7,68.0,0.0,0.0,0.0,2689.0,19.0,235.0,0.0,69.0,0.915,7.924795913956435,9.047233034106032,0.08287227781047675,8.051488002930716,0.0,5.638354669333745,0.007955634809923553,0.0,0.007955634809923553,1.0,12.236698839071934,12.22597330723651,3.3561663117169735e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0104742508001163,0.9797303850257008,0.0097953641741829,0.0006788866259334,0.0,0.0,0.0,0.0097953641741829,0.0,9.69838037047813e-05,0.0195907283483658,0.0,0.0,0.969838037047813
test1379017.run0292.c205.30.10.log,c205.30.10,1.0,2.0,60.4,99.0,89.0,0.0,269.0,6178.0,3689.0,121.0,0.05268,18.25,0.908,7.640123172695364,8.451053388911692,0.0641025641025641,3.0106208860477417,0.0,6.461468176353717,0.03723632216596096,0.05267743503335361,0.08795224325753614,-0.41467878590619556,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0311.c206.100.25.log,c206.100.25,0.0,1.0,0.0,329.0,0.0,0.0,1050.0,9873.0,15.0,63.0,0.6688,17.54,0.969,11.23453343942554,11.985270101917937,0.01558846453624318,3.873282177111715,0.0,7.154615356913663,0.0,0.6688429769308104,0.6688429769308104,-inf,12.459745401879209,12.44911685855072,2.6851934696499488e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0103782735208535,0.9798254122211444,0.0097963142580019,0.0005819592628516,0.0,0.0,0.0,0.0097963142580019,0.0,9.699321047526672e-05,0.0195926285160038,0.0,0.0,0.9699321047526672
test1379017.run1216.rc208.30.10.log,rc208.30.10,0.0,1.0,42.0,108.0,127.0,0.0,249.0,9975.0,4189.0,185.0,0.0615099999999999,27.83,0.909,8.618666160346871,8.711772645605693,0.04939084622983207,3.3877743613300146,0.0,6.841615476477592,0.009238740559130447,0.06151051033298854,0.07018097124549279,-5.657889128859564,9.2093398716426,9.170559501964338,0.0006751809041091,0.032258064516129,0.967741935483871,1.0,0.967741935483871,0.036036036036036,0.9329329329329328,0.031031031031031,0.005005005005005,0.0,0.0,0.0,0.031031031031031,0.0,0.001001001001001,0.062062062062062,0.0,0.0,0.9009009009009008
test1379017.run0918.rc102.50.20.log,rc102.50.20,0.0,1.0,69.8,199.0,0.0,0.0,644.0,9936.0,35.0,267.0,0.1938,26.18,0.939,10.16103253056767,10.282779786340269,0.03421727972626176,4.566429357671661,0.0,5.686975356339819,0.005420453167737574,0.19375505861413175,0.1981252715606392,-34.745177131564915,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run1072.rc201.50.20.log,rc201.50.20,1.0,2.0,45.1,29.0,196.0,0.0,126.0,5632.0,2937.0,322.0,0.00395,51.35,0.873,7.898039690764618,8.58858318750291,0.12737430167597766,4.506454213048934,0.0,5.455321115357701,0.023239473472602096,0.00394874513558078,0.027096451850354482,0.8300845696768429,10.881249606498384,10.859383539002645,0.0001287246691261,0.0196078431372549,0.9803921568627452,1.0,0.9803921568627452,0.020876434079368,0.959939815685537,0.0191837502350949,0.001692683844273,0.0,0.0,0.0,0.0191837502350949,0.0,0.000376151965394,0.0383675004701899,0.0,0.0,0.940379913485048
test1379017.run0617.r112.100.15.log,r112.100.15,0.0,1.0,134.7,361.0,0.0,0.0,940.0,9765.0,27.0,119.0,inf,141.0,0.98,11.921352847873505,11.940152064859905,0.009784735812133072,4.176022593236367,0.0,5.438079308923196,0.0,1.0,1.0,-inf,11.94917839323071,11.938291234784728,4.474165213021361e-05,0.0099009900990099,0.99009900990099,1.0,0.99009900990099,0.0106341715689443,0.9795720473204472,0.0097937811106083,0.000840390458336,0.0,0.0,0.0,0.0097937811106083,0.0,9.69681298080031e-05,0.0195875622212166,0.0,0.0,0.969681298080031
