Log Name,File Name,c_i,c_d,c_p
test1542205.run2015.train_400r_3200c_0.25d_instance_1678.log,train_400r_3200c_0.25d_instance_1678,42.47059,46.6,48.0
test1542205.run2016.train_400r_3200c_0.25d_instance_1718.log,train_400r_3200c_0.25d_instance_1718,37.40479,40.22327,46.0
test1542205.run2017.train_400r_3200c_0.25d_instance_1765.log,train_400r_3200c_0.25d_instance_1765,44.73761,47.95394,53.0
test1542205.run2018.train_400r_3200c_0.25d_instance_1830.log,train_400r_3200c_0.25d_instance_1830,48.50061,52.0271,59.0
test1542205.run2019.train_400r_3200c_0.25d_instance_1834.log,train_400r_3200c_0.25d_instance_1834,50.44444,53.86499,59.0
test1542205.run2020.train_400r_3200c_0.25d_instance_1893.log,train_400r_3200c_0.25d_instance_1893,33.14901,34.33519,40.0
test1542205.run2021.train_400r_3200c_0.25d_instance_1930.log,train_400r_3200c_0.25d_instance_1930,45.32124,46.17322,56.0
test1542205.run2022.train_400r_3200c_0.25d_instance_1935.log,train_400r_3200c_0.25d_instance_1935,28.32501,30.52637,35.0
test1542205.run2023.train_400r_3200c_0.25d_instance_1941.log,train_400r_3200c_0.25d_instance_1941,43.83582,44.52146,46.0
test1542205.run2024.train_400r_3200c_0.25d_instance_1981.log,train_400r_3200c_0.25d_instance_1981,45.37725,49.37788,51.0
test1542205.run2025.train_400r_3200c_0.25d_instance_243.log,train_400r_3200c_0.25d_instance_243,39.81246,46.0,46.0
test1542205.run2026.train_400r_3200c_0.25d_instance_268.log,train_400r_3200c_0.25d_instance_268,44.02036,49.0,49.0
test1542205.run2027.train_400r_3200c_0.25d_instance_293.log,train_400r_3200c_0.25d_instance_293,32.44231,33.87926,40.0
test1542205.run2028.train_400r_3200c_0.25d_instance_299.log,train_400r_3200c_0.25d_instance_299,47.65111,49.91133,55.0
test1542205.run2029.train_400r_3200c_0.25d_instance_392.log,train_400r_3200c_0.25d_instance_392,37.57754,44.0,44.0
test1542205.run2030.train_400r_3200c_0.25d_instance_517.log,train_400r_3200c_0.25d_instance_517,42.89316,44.41176,49.0
test1542205.run2031.train_400r_3200c_0.25d_instance_531.log,train_400r_3200c_0.25d_instance_531,47.91661,48.69004,57.0
test1542205.run2033.train_400r_3200c_0.25d_instance_54.log,train_400r_3200c_0.25d_instance_54,30.65217,34.33333,35.0
test1542205.run2032.train_400r_3200c_0.25d_instance_549.log,train_400r_3200c_0.25d_instance_549,46.935,48.64681,57.0
test1542205.run2034.train_400r_3200c_0.25d_instance_571.log,train_400r_3200c_0.25d_instance_571,40.64832,45.33333,46.0
test1542205.run2035.train_400r_3200c_0.25d_instance_579.log,train_400r_3200c_0.25d_instance_579,30.30462,30.86154,33.0
test1542205.run2036.train_400r_3200c_0.25d_instance_584.log,train_400r_3200c_0.25d_instance_584,37.0,37.15363,39.0
test1542205.run2037.train_400r_3200c_0.25d_instance_591.log,train_400r_3200c_0.25d_instance_591,54.8,55.87836,61.0
test1542205.run2038.train_400r_3200c_0.25d_instance_65.log,train_400r_3200c_0.25d_instance_65,30.0,33.0,33.0
test1542205.run2039.train_400r_3200c_0.25d_instance_662.log,train_400r_3200c_0.25d_instance_662,44.7311,51.0,51.0
test1542205.run2040.train_400r_3200c_0.25d_instance_695.log,train_400r_3200c_0.25d_instance_695,36.67409,40.59036,43.0
test1542205.run2041.train_400r_3200c_0.25d_instance_702.log,train_400r_3200c_0.25d_instance_702,43.11656,47.43636,51.0
test1542205.run2042.train_400r_3200c_0.25d_instance_703.log,train_400r_3200c_0.25d_instance_703,46.74941,47.54073,51.0
test1542205.run2043.train_400r_3200c_0.25d_instance_747.log,train_400r_3200c_0.25d_instance_747,39.95851,43.5,45.0
test1542205.run2044.train_400r_3200c_0.25d_instance_777.log,train_400r_3200c_0.25d_instance_777,45.21429,51.0,51.0
test1542205.run2045.train_400r_3200c_0.25d_instance_901.log,train_400r_3200c_0.25d_instance_901,39.38686,44.0,44.0
test1542205.run2046.train_400r_400c_0.01d_instance_1000.log,train_400r_400c_0.01d_instance_1000,42427.0,42427.0,42427.0
test1542205.run2047.train_400r_400c_0.01d_instance_1103.log,train_400r_400c_0.01d_instance_1103,41626.0,41626.0,41626.0
test1542205.run2048.train_400r_400c_0.01d_instance_1126.log,train_400r_400c_0.01d_instance_1126,44464.0,44464.0,44464.0
test1542205.run2049.train_400r_400c_0.01d_instance_1130.log,train_400r_400c_0.01d_instance_1130,40712.5,40714.0,40714.0
test1542205.run2050.train_400r_400c_0.01d_instance_1227.log,train_400r_400c_0.01d_instance_1227,40411.0,40411.0,40411.0
test1542205.run2051.train_400r_400c_0.01d_instance_1237.log,train_400r_400c_0.01d_instance_1237,41711.0,41711.0,41711.0
test1542205.run2052.train_400r_400c_0.01d_instance_1373.log,train_400r_400c_0.01d_instance_1373,42979.0,42979.0,42979.0
test1542205.run2053.train_400r_400c_0.01d_instance_1388.log,train_400r_400c_0.01d_instance_1388,43537.5,43783.5,43833.0
test1542205.run2054.train_400r_400c_0.01d_instance_1406.log,train_400r_400c_0.01d_instance_1406,41381.0,41381.0,41381.0
test1542205.run2055.train_400r_400c_0.01d_instance_1499.log,train_400r_400c_0.01d_instance_1499,40101.5,40153.0,40153.0
test1542205.run2056.train_400r_400c_0.01d_instance_1537.log,train_400r_400c_0.01d_instance_1537,44554.5,44572.0,44572.0
test1542205.run2057.train_400r_400c_0.01d_instance_1544.log,train_400r_400c_0.01d_instance_1544,42114.0,42114.0,42114.0
test1542205.run2058.train_400r_400c_0.01d_instance_1588.log,train_400r_400c_0.01d_instance_1588,41517.0,41517.0,41517.0
test1542205.run2059.train_400r_400c_0.01d_instance_1705.log,train_400r_400c_0.01d_instance_1705,42443.0,42443.0,42443.0
test1542205.run2060.train_400r_400c_0.01d_instance_1773.log,train_400r_400c_0.01d_instance_1773,39470.0,39470.0,39470.0
test1542205.run2061.train_400r_400c_0.01d_instance_1789.log,train_400r_400c_0.01d_instance_1789,42448.5,42513.0,42516.0
test1542205.run2062.train_400r_400c_0.01d_instance_1808.log,train_400r_400c_0.01d_instance_1808,38264.5,38333.0,38333.0
test1542205.run2063.train_400r_400c_0.01d_instance_1812.log,train_400r_400c_0.01d_instance_1812,41049.0,41079.0,41079.0
test1542205.run2064.train_400r_400c_0.01d_instance_183.log,train_400r_400c_0.01d_instance_183,45869.0,45918.0,45918.0
test1542205.run2065.train_400r_400c_0.01d_instance_1844.log,train_400r_400c_0.01d_instance_1844,38677.0,38677.0,38677.0
test1542205.run2066.train_400r_400c_0.01d_instance_1857.log,train_400r_400c_0.01d_instance_1857,41807.0,41807.0,41807.0
test1542205.run2067.train_400r_400c_0.01d_instance_1903.log,train_400r_400c_0.01d_instance_1903,38838.0,38838.0,38838.0
test1542205.run2068.train_400r_400c_0.01d_instance_1904.log,train_400r_400c_0.01d_instance_1904,39634.0,39634.0,39634.0
test1542205.run2069.train_400r_400c_0.01d_instance_1957.log,train_400r_400c_0.01d_instance_1957,43634.0,43634.0,43634.0
test1542205.run2070.train_400r_400c_0.01d_instance_1964.log,train_400r_400c_0.01d_instance_1964,43744.6,43838.0,43838.0
test1542205.run2071.train_400r_400c_0.01d_instance_198.log,train_400r_400c_0.01d_instance_198,41108.0,41108.0,41108.0
test1542205.run2072.train_400r_400c_0.01d_instance_248.log,train_400r_400c_0.01d_instance_248,41918.43,42026.0,42026.0
test1542205.run2073.train_400r_400c_0.01d_instance_249.log,train_400r_400c_0.01d_instance_249,39898.0,39960.0,39960.0
test1542205.run2074.train_400r_400c_0.01d_instance_256.log,train_400r_400c_0.01d_instance_256,45388.0,45501.0,45501.0
test1542205.run2075.train_400r_400c_0.01d_instance_282.log,train_400r_400c_0.01d_instance_282,41085.0,41085.0,41085.0
test1542205.run2076.train_400r_400c_0.01d_instance_345.log,train_400r_400c_0.01d_instance_345,43908.0,44038.0,44038.0
test1542205.run2077.train_400r_400c_0.01d_instance_407.log,train_400r_400c_0.01d_instance_407,41684.0,41882.67,41883.0
test1542205.run2078.train_400r_400c_0.01d_instance_451.log,train_400r_400c_0.01d_instance_451,40189.0,40189.0,40189.0
test1542205.run2079.train_400r_400c_0.01d_instance_457.log,train_400r_400c_0.01d_instance_457,39867.0,39867.0,39867.0
test1542205.run2080.train_400r_400c_0.01d_instance_485.log,train_400r_400c_0.01d_instance_485,40052.0,40052.0,40052.0
test1542205.run2081.train_400r_400c_0.01d_instance_498.log,train_400r_400c_0.01d_instance_498,36504.33,36528.0,36528.0
test1542205.run2082.train_400r_400c_0.01d_instance_506.log,train_400r_400c_0.01d_instance_506,38938.0,38938.0,38938.0
test1542205.run2083.train_400r_400c_0.01d_instance_519.log,train_400r_400c_0.01d_instance_519,39228.0,39228.0,39228.0
test1542205.run2084.train_400r_400c_0.01d_instance_523.log,train_400r_400c_0.01d_instance_523,39586.0,39586.0,39586.0
test1542205.run2085.train_400r_400c_0.01d_instance_525.log,train_400r_400c_0.01d_instance_525,40278.5,40278.5,40301.0
test1542205.run2086.train_400r_400c_0.01d_instance_559.log,train_400r_400c_0.01d_instance_559,43513.0,43513.0,43513.0
test1542205.run2087.train_400r_400c_0.01d_instance_666.log,train_400r_400c_0.01d_instance_666,40686.5,40748.0,40748.0
test1542205.run2088.train_400r_400c_0.01d_instance_701.log,train_400r_400c_0.01d_instance_701,38019.67,38029.0,38029.0
test1542205.run2089.train_400r_400c_0.01d_instance_713.log,train_400r_400c_0.01d_instance_713,41512.75,41640.0,41640.0
test1542205.run2090.train_400r_400c_0.01d_instance_753.log,train_400r_400c_0.01d_instance_753,43788.67,43805.5,43822.0
test1542205.run2091.train_400r_400c_0.01d_instance_755.log,train_400r_400c_0.01d_instance_755,45557.7,45596.5,45660.0
test1542205.run2092.train_400r_400c_0.01d_instance_780.log,train_400r_400c_0.01d_instance_780,41233.33,41300.0,41300.0
test1542205.run2093.train_400r_400c_0.01d_instance_814.log,train_400r_400c_0.01d_instance_814,39314.0,39518.0,39518.0
test1542205.run2094.train_400r_400c_0.01d_instance_853.log,train_400r_400c_0.01d_instance_853,37242.0,37242.0,37242.0
test1542205.run2095.train_400r_400c_0.01d_instance_882.log,train_400r_400c_0.01d_instance_882,38682.0,38682.0,38682.0
test1542205.run2096.train_400r_400c_0.01d_instance_891.log,train_400r_400c_0.01d_instance_891,38121.0,38121.0,38121.0
test1542205.run2097.train_400r_400c_0.01d_instance_953.log,train_400r_400c_0.01d_instance_953,42206.0,42221.0,42221.0
test1542205.run2098.train_400r_400c_0.05d_instance_1008.log,train_400r_400c_0.05d_instance_1008,3877.902,3950.27,4116.0
test1542205.run2099.train_400r_400c_0.05d_instance_1052.log,train_400r_400c_0.05d_instance_1052,4809.181,4846.269,5178.0
test1542205.run2100.train_400r_400c_0.05d_instance_1073.log,train_400r_400c_0.05d_instance_1073,4357.93,4374.776,4495.0
test1542205.run2101.train_400r_400c_0.05d_instance_1109.log,train_400r_400c_0.05d_instance_1109,3996.694,4030.184,4184.0
test1542205.run2102.train_400r_400c_0.05d_instance_1142.log,train_400r_400c_0.05d_instance_1142,4710.83,4744.464,5191.0
test1542205.run2103.train_400r_400c_0.05d_instance_1221.log,train_400r_400c_0.05d_instance_1221,4540.333,4552.787,4821.0
test1542205.run2104.train_400r_400c_0.05d_instance_1228.log,train_400r_400c_0.05d_instance_1228,3676.761,3776.262,3885.0
test1542205.run2105.train_400r_400c_0.05d_instance_1300.log,train_400r_400c_0.05d_instance_1300,4596.75,4661.597,4867.0
test1542205.run2106.train_400r_400c_0.05d_instance_1339.log,train_400r_400c_0.05d_instance_1339,4193.909,4239.742,4340.0
test1542205.run2107.train_400r_400c_0.05d_instance_1348.log,train_400r_400c_0.05d_instance_1348,4965.848,4969.454,5315.0
test1542205.run2108.train_400r_400c_0.05d_instance_1362.log,train_400r_400c_0.05d_instance_1362,3850.01,3927.388,4031.0
test1542205.run2109.train_400r_400c_0.05d_instance_1363.log,train_400r_400c_0.05d_instance_1363,4531.665,4657.905,4699.0
test1542205.run2110.train_400r_400c_0.05d_instance_1435.log,train_400r_400c_0.05d_instance_1435,4246.631,4278.0,4278.0
test1542205.run2111.train_400r_400c_0.05d_instance_1444.log,train_400r_400c_0.05d_instance_1444,4241.43,4279.687,4612.0
test1542205.run2112.train_400r_400c_0.05d_instance_1449.log,train_400r_400c_0.05d_instance_1449,4044.679,4117.085,4246.0
test1542205.run2113.train_400r_400c_0.05d_instance_1480.log,train_400r_400c_0.05d_instance_1480,3885.809,3920.386,4020.0
test1542205.run2114.train_400r_400c_0.05d_instance_1528.log,train_400r_400c_0.05d_instance_1528,3677.782,3824.0,3824.0
test1542205.run2115.train_400r_400c_0.05d_instance_1530.log,train_400r_400c_0.05d_instance_1530,3876.563,3910.734,3943.0
test1542205.run2116.train_400r_400c_0.05d_instance_1597.log,train_400r_400c_0.05d_instance_1597,5476.572,5501.084,5895.0
test1542205.run2117.train_400r_400c_0.05d_instance_1603.log,train_400r_400c_0.05d_instance_1603,4153.314,4251.111,4256.0
test1542205.run2118.train_400r_400c_0.05d_instance_1617.log,train_400r_400c_0.05d_instance_1617,4770.03,4781.064,4950.0
test1542205.run2119.train_400r_400c_0.05d_instance_1619.log,train_400r_400c_0.05d_instance_1619,4283.555,4300.31,4483.0
test1542205.run2120.train_400r_400c_0.05d_instance_1647.log,train_400r_400c_0.05d_instance_1647,3779.345,3898.0,3898.0
test1542205.run2121.train_400r_400c_0.05d_instance_1718.log,train_400r_400c_0.05d_instance_1718,3720.397,3748.078,3948.0
test1542205.run2122.train_400r_400c_0.05d_instance_1757.log,train_400r_400c_0.05d_instance_1757,4631.996,4651.292,4710.0
test1542205.run2123.train_400r_400c_0.05d_instance_1816.log,train_400r_400c_0.05d_instance_1816,4599.976,4644.286,4831.0
test1542205.run2124.train_400r_400c_0.05d_instance_1889.log,train_400r_400c_0.05d_instance_1889,4020.269,4104.0,4104.0
test1542205.run2125.train_400r_400c_0.05d_instance_1991.log,train_400r_400c_0.05d_instance_1991,3514.701,3630.01,3639.0
test1542205.run2126.train_400r_400c_0.05d_instance_1996.log,train_400r_400c_0.05d_instance_1996,4633.881,4651.529,5013.0
test1542205.run2127.train_400r_400c_0.05d_instance_223.log,train_400r_400c_0.05d_instance_223,3849.408,3859.695,4146.0
test1542205.run2128.train_400r_400c_0.05d_instance_265.log,train_400r_400c_0.05d_instance_265,5216.91,5233.672,5390.0
test1542205.run2129.train_400r_400c_0.05d_instance_292.log,train_400r_400c_0.05d_instance_292,3942.849,3955.495,4151.0
test1542205.run2130.train_400r_400c_0.05d_instance_294.log,train_400r_400c_0.05d_instance_294,4571.378,4593.875,4834.0
test1542205.run2131.train_400r_400c_0.05d_instance_296.log,train_400r_400c_0.05d_instance_296,4732.424,4770.713,5093.0
test1542205.run2132.train_400r_400c_0.05d_instance_363.log,train_400r_400c_0.05d_instance_363,3657.719,3702.094,3881.0
test1542205.run2133.train_400r_400c_0.05d_instance_385.log,train_400r_400c_0.05d_instance_385,4767.169,4804.36,4941.0
test1542205.run2134.train_400r_400c_0.05d_instance_393.log,train_400r_400c_0.05d_instance_393,3799.99,3867.357,3869.0
test1542205.run2135.train_400r_400c_0.05d_instance_508.log,train_400r_400c_0.05d_instance_508,5735.073,5753.114,6120.0
test1542205.run2136.train_400r_400c_0.05d_instance_527.log,train_400r_400c_0.05d_instance_527,4495.267,4514.508,4782.0
test1542205.run2137.train_400r_400c_0.05d_instance_528.log,train_400r_400c_0.05d_instance_528,4081.059,4124.892,4352.0
test1542205.run2138.train_400r_400c_0.05d_instance_579.log,train_400r_400c_0.05d_instance_579,4299.981,4357.796,4372.0
test1542205.run2139.train_400r_400c_0.05d_instance_621.log,train_400r_400c_0.05d_instance_621,5625.31,5652.186,6163.0
test1542205.run2140.train_400r_400c_0.05d_instance_723.log,train_400r_400c_0.05d_instance_723,3545.438,3592.0,3592.0
test1542205.run2141.train_400r_400c_0.05d_instance_790.log,train_400r_400c_0.05d_instance_790,4038.29,4104.014,4503.0
test1542205.run2142.train_400r_400c_0.05d_instance_799.log,train_400r_400c_0.05d_instance_799,4579.531,4634.478,4852.0
test1542205.run2143.train_400r_400c_0.05d_instance_831.log,train_400r_400c_0.05d_instance_831,4575.599,4608.865,4968.0
test1542205.run2144.train_400r_400c_0.05d_instance_842.log,train_400r_400c_0.05d_instance_842,4020.695,4061.832,4273.0
test1542205.run2145.train_400r_400c_0.05d_instance_859.log,train_400r_400c_0.05d_instance_859,3716.58,3787.192,4162.0
test1542205.run2146.train_400r_400c_0.05d_instance_889.log,train_400r_400c_0.05d_instance_889,3917.026,3961.574,4266.0
test1542205.run2148.train_400r_400c_0.05d_instance_91.log,train_400r_400c_0.05d_instance_91,4026.454,4105.694,4266.0
test1542205.run2147.train_400r_400c_0.05d_instance_917.log,train_400r_400c_0.05d_instance_917,4455.041,4542.65,4677.0
test1542205.run2149.train_400r_400c_0.05d_instance_982.log,train_400r_400c_0.05d_instance_982,4009.331,4028.258,4368.0
test1542205.run2150.train_400r_400c_0.05d_instance_986.log,train_400r_400c_0.05d_instance_986,4497.205,4519.093,4793.0
test1542205.run2151.train_400r_400c_0.05d_instance_988.log,train_400r_400c_0.05d_instance_988,3990.709,4002.644,4279.0
test1542205.run2152.train_400r_400c_0.25d_instance_1002.log,train_400r_400c_0.25d_instance_1002,325.4926,332.0433,376.0
test1542205.run2153.train_400r_400c_0.25d_instance_1007.log,train_400r_400c_0.25d_instance_1007,389.5544,403.7801,464.0
test1542205.run2154.train_400r_400c_0.25d_instance_104.log,train_400r_400c_0.25d_instance_104,290.698,302.7692,338.0
test1542205.run2155.train_400r_400c_0.25d_instance_109.log,train_400r_400c_0.25d_instance_109,301.3053,330.6303,343.0
test1542205.run2156.train_400r_400c_0.25d_instance_1101.log,train_400r_400c_0.25d_instance_1101,301.9493,339.0,344.0
test1542205.run2157.train_400r_400c_0.25d_instance_1102.log,train_400r_400c_0.25d_instance_1102,326.5616,352.1427,378.0
test1542205.run2158.train_400r_400c_0.25d_instance_1132.log,train_400r_400c_0.25d_instance_1132,355.3703,372.7367,437.0
test1542205.run2159.train_400r_400c_0.25d_instance_1142.log,train_400r_400c_0.25d_instance_1142,347.1304,382.0,382.0
test1542205.run2160.train_400r_400c_0.25d_instance_1147.log,train_400r_400c_0.25d_instance_1147,218.7064,225.975,251.0
test1542205.run2161.train_400r_400c_0.25d_instance_1184.log,train_400r_400c_0.25d_instance_1184,372.8157,382.7366,480.0
test1542205.run2162.train_400r_400c_0.25d_instance_1193.log,train_400r_400c_0.25d_instance_1193,226.0,258.0,258.0
test1542205.run2164.train_400r_400c_0.25d_instance_121.log,train_400r_400c_0.25d_instance_121,306.3601,327.1355,376.0
test1542205.run2163.train_400r_400c_0.25d_instance_1216.log,train_400r_400c_0.25d_instance_1216,344.5312,357.9808,422.0
test1542205.run2165.train_400r_400c_0.25d_instance_1233.log,train_400r_400c_0.25d_instance_1233,345.5507,361.4286,405.0
test1542205.run2166.train_400r_400c_0.25d_instance_1282.log,train_400r_400c_0.25d_instance_1282,303.7309,364.0,364.0
test1542205.run2168.train_400r_400c_0.25d_instance_137.log,train_400r_400c_0.25d_instance_137,435.4779,438.9212,513.0
test1542205.run2167.train_400r_400c_0.25d_instance_1374.log,train_400r_400c_0.25d_instance_1374,251.5464,272.6669,292.0
test1542205.run2169.train_400r_400c_0.25d_instance_1383.log,train_400r_400c_0.25d_instance_1383,215.2642,239.0,239.0
test1542205.run2170.train_400r_400c_0.25d_instance_1387.log,train_400r_400c_0.25d_instance_1387,230.3333,231.2,241.0
test1542205.run2171.train_400r_400c_0.25d_instance_1430.log,train_400r_400c_0.25d_instance_1430,147.871,161.5,162.0
test1542205.run2172.train_400r_400c_0.25d_instance_1508.log,train_400r_400c_0.25d_instance_1508,231.1608,252.0,252.0
test1542205.run2175.train_400r_400c_0.25d_instance_16.log,train_400r_400c_0.25d_instance_16,217.1111,219.0,219.0
test1542205.run2174.train_400r_400c_0.25d_instance_168.log,train_400r_400c_0.25d_instance_168,215.2,246.5714,247.0
test1542205.run2173.train_400r_400c_0.25d_instance_1682.log,train_400r_400c_0.25d_instance_1682,226.75,249.0,249.0
test1542205.run2176.train_400r_400c_0.25d_instance_1729.log,train_400r_400c_0.25d_instance_1729,224.0,257.0,257.0
test1542205.run2177.train_400r_400c_0.25d_instance_1872.log,train_400r_400c_0.25d_instance_1872,274.0,274.0,274.0
test1542205.run2178.train_400r_400c_0.25d_instance_1878.log,train_400r_400c_0.25d_instance_1878,389.4037,426.0,426.0
test1542205.run2179.train_400r_400c_0.25d_instance_1915.log,train_400r_400c_0.25d_instance_1915,312.3162,320.1558,395.0
test1542205.run2180.train_400r_400c_0.25d_instance_1937.log,train_400r_400c_0.25d_instance_1937,401.9747,409.0153,475.0
test1542205.run2181.train_400r_400c_0.25d_instance_196.log,train_400r_400c_0.25d_instance_196,200.9043,219.0,219.0
test1542205.run2182.train_400r_400c_0.25d_instance_1989.log,train_400r_400c_0.25d_instance_1989,259.6781,269.2881,307.0
test1542205.run2183.train_400r_400c_0.25d_instance_227.log,train_400r_400c_0.25d_instance_227,237.9846,249.2,258.0
test1542205.run2184.train_400r_400c_0.25d_instance_245.log,train_400r_400c_0.25d_instance_245,174.0,174.0,174.0
test1542205.run2185.train_400r_400c_0.25d_instance_25.log,train_400r_400c_0.25d_instance_25,345.9339,356.1327,407.0
test1542205.run2186.train_400r_400c_0.25d_instance_297.log,train_400r_400c_0.25d_instance_297,319.879,326.6796,386.0
test1542205.run2187.train_400r_400c_0.25d_instance_319.log,train_400r_400c_0.25d_instance_319,193.6028,208.5,211.0
test1542205.run2188.train_400r_400c_0.25d_instance_373.log,train_400r_400c_0.25d_instance_373,238.6346,267.0,277.0
test1542205.run2192.train_400r_400c_0.25d_instance_4.log,train_400r_400c_0.25d_instance_4,301.8235,342.0,342.0
test1542205.run2189.train_400r_400c_0.25d_instance_477.log,train_400r_400c_0.25d_instance_477,240.2136,257.3835,307.0
test1542205.run2190.train_400r_400c_0.25d_instance_488.log,train_400r_400c_0.25d_instance_488,379.3438,390.6135,463.0
test1542205.run2191.train_400r_400c_0.25d_instance_492.log,train_400r_400c_0.25d_instance_492,268.3095,271.5801,334.0
test1542205.run2193.train_400r_400c_0.25d_instance_591.log,train_400r_400c_0.25d_instance_591,383.7014,425.6667,427.0
test1542205.run2194.train_400r_400c_0.25d_instance_601.log,train_400r_400c_0.25d_instance_601,219.1333,224.0,232.0
test1542205.run2195.train_400r_400c_0.25d_instance_621.log,train_400r_400c_0.25d_instance_621,287.4125,323.0653,346.0
test1542205.run2196.train_400r_400c_0.25d_instance_627.log,train_400r_400c_0.25d_instance_627,229.0924,261.0,261.0
test1542205.run2197.train_400r_400c_0.25d_instance_630.log,train_400r_400c_0.25d_instance_630,224.875,228.5,232.0
test1542205.run2198.train_400r_400c_0.25d_instance_656.log,train_400r_400c_0.25d_instance_656,341.1466,354.4424,418.0
test1542205.run2199.train_400r_400c_0.25d_instance_680.log,train_400r_400c_0.25d_instance_680,322.0809,329.8962,433.0
test1542205.run2200.train_400r_400c_0.25d_instance_702.log,train_400r_400c_0.25d_instance_702,230.8056,262.6719,275.0
test1542205.run2201.train_400r_400c_0.25d_instance_742.log,train_400r_400c_0.25d_instance_742,320.6512,332.3333,376.0
test1542205.run2202.train_400r_400c_0.25d_instance_757.log,train_400r_400c_0.25d_instance_757,317.2091,354.0,357.0
test1542205.run2203.train_400r_400c_0.25d_instance_766.log,train_400r_400c_0.25d_instance_766,265.9147,287.8889,324.0
test1542205.run2204.train_400r_400c_0.25d_instance_784.log,train_400r_400c_0.25d_instance_784,264.1817,273.4627,326.0
test1542205.run2205.train_400r_400c_0.25d_instance_785.log,train_400r_400c_0.25d_instance_785,228.4667,235.3459,243.0
test1542205.run2206.train_400r_400c_0.25d_instance_796.log,train_400r_400c_0.25d_instance_796,422.1538,432.6494,503.0
test1542205.run2207.train_400r_400c_0.25d_instance_809.log,train_400r_400c_0.25d_instance_809,233.4,236.9498,243.0
test1542205.run2208.train_400r_400c_0.25d_instance_862.log,train_400r_400c_0.25d_instance_862,316.5219,335.1354,369.0
test1542205.run2209.train_400r_400c_0.25d_instance_965.log,train_400r_400c_0.25d_instance_965,260.3571,265.5,270.0
test1542205.run2210.train_400r_400c_0.25d_instance_986.log,train_400r_400c_0.25d_instance_986,269.7098,278.1244,322.0
test1542205.run2211.train_400r_400c_0.25d_instance_996.log,train_400r_400c_0.25d_instance_996,323.5602,337.4867,411.0
test1542205.run2214.train_400r_6400c_0.01d_instance_11.log,train_400r_6400c_0.01d_instance_11,3304.0,3304.0,3304.0
test1542205.run2212.train_400r_6400c_0.01d_instance_1114.log,train_400r_6400c_0.01d_instance_1114,2854.4,2860.0,2860.0
test1542205.run2213.train_400r_6400c_0.01d_instance_1130.log,train_400r_6400c_0.01d_instance_1130,3015.0,3015.0,3015.0
test1542205.run2215.train_400r_6400c_0.01d_instance_1210.log,train_400r_6400c_0.01d_instance_1210,2919.0,2936.0,2936.0
test1542205.run2216.train_400r_6400c_0.01d_instance_1219.log,train_400r_6400c_0.01d_instance_1219,2658.571,2667.0,2667.0
test1542205.run2217.train_400r_6400c_0.01d_instance_1265.log,train_400r_6400c_0.01d_instance_1265,2833.0,2833.0,2833.0
test1542205.run2218.train_400r_6400c_0.01d_instance_1273.log,train_400r_6400c_0.01d_instance_1273,3134.5,3134.5,3135.0
test1542205.run2219.train_400r_6400c_0.01d_instance_1276.log,train_400r_6400c_0.01d_instance_1276,3297.909,3303.364,3304.0
test1542205.run2221.train_400r_6400c_0.01d_instance_130.log,train_400r_6400c_0.01d_instance_130,2964.0,2965.0,2965.0
test1542205.run2220.train_400r_6400c_0.01d_instance_1301.log,train_400r_6400c_0.01d_instance_1301,3647.733,3659.0,3659.0
test1542205.run2222.train_400r_6400c_0.01d_instance_1320.log,train_400r_6400c_0.01d_instance_1320,2981.0,2983.0,2983.0
test1542205.run2223.train_400r_6400c_0.01d_instance_1331.log,train_400r_6400c_0.01d_instance_1331,3450.0,3456.0,3456.0
test1542205.run2224.train_400r_6400c_0.01d_instance_1406.log,train_400r_6400c_0.01d_instance_1406,3115.5,3115.5,3116.0
test1542205.run2225.train_400r_6400c_0.01d_instance_1440.log,train_400r_6400c_0.01d_instance_1440,3238.75,3242.0,3242.0
test1542205.run2226.train_400r_6400c_0.01d_instance_1456.log,train_400r_6400c_0.01d_instance_1456,3111.8,3116.0,3116.0
test1542205.run2227.train_400r_6400c_0.01d_instance_1458.log,train_400r_6400c_0.01d_instance_1458,3483.167,3490.75,3493.0
test1542205.run2228.train_400r_6400c_0.01d_instance_1493.log,train_400r_6400c_0.01d_instance_1493,3124.333,3124.4,3126.0
test1542205.run2232.train_400r_6400c_0.01d_instance_15.log,train_400r_6400c_0.01d_instance_15,3560.5,3565.0,3565.0
test1542205.run2229.train_400r_6400c_0.01d_instance_1502.log,train_400r_6400c_0.01d_instance_1502,3421.4,3430.0,3430.0
test1542205.run2230.train_400r_6400c_0.01d_instance_1543.log,train_400r_6400c_0.01d_instance_1543,3550.4,3555.75,3566.0
test1542205.run2231.train_400r_6400c_0.01d_instance_157.log,train_400r_6400c_0.01d_instance_157,3078.0,3078.0,3078.0
test1542205.run2233.train_400r_6400c_0.01d_instance_1630.log,train_400r_6400c_0.01d_instance_1630,3485.0,3489.5,3492.0
test1542205.run2234.train_400r_6400c_0.01d_instance_1652.log,train_400r_6400c_0.01d_instance_1652,2962.0,2963.0,2963.0
test1542205.run2235.train_400r_6400c_0.01d_instance_1657.log,train_400r_6400c_0.01d_instance_1657,2571.0,2572.5,2574.0
test1542205.run2236.train_400r_6400c_0.01d_instance_169.log,train_400r_6400c_0.01d_instance_169,3047.75,3048.0,3048.0
