Log Name,File Name,c_i,c_d,c_p
test1542218.run1422.load_balancing_2280.log,load_balancing_2280,334.5333,674.2184,679.0
test1542218.run1423.load_balancing_2281.log,load_balancing_2281,372.7674,680.408,683.0
test1542218.run1424.load_balancing_2282.log,load_balancing_2282,415.672,769.5102,772.0
test1542218.run1425.load_balancing_2283.log,load_balancing_2283,364.9937,662.5303,664.0
test1542218.run1426.load_balancing_2284.log,load_balancing_2284,329.7915,649.2693,651.0
test1542218.run1427.load_balancing_2285.log,load_balancing_2285,360.6318,643.6692,648.0
test1542218.run1428.load_balancing_2286.log,load_balancing_2286,439.8144,791.2633,794.0
test1542218.run1429.load_balancing_2287.log,load_balancing_2287,393.306,687.1919,694.0
test1542218.run1430.load_balancing_2288.log,load_balancing_2288,365.0545,709.884,712.0
test1542218.run1431.load_balancing_2289.log,load_balancing_2289,422.5217,751.6787,755.0
test1542218.run1443.load_balancing_229.log,load_balancing_229,340.3836,639.538,643.0
test1542218.run1433.load_balancing_2290.log,load_balancing_2290,409.7569,730.7778,733.0
test1542218.run1434.load_balancing_2291.log,load_balancing_2291,367.0854,661.6282,669.0
test1542218.run1435.load_balancing_2292.log,load_balancing_2292,340.9505,657.9254,660.0
test1542218.run1436.load_balancing_2293.log,load_balancing_2293,368.5946,733.0455,737.0
test1542218.run1437.load_balancing_2294.log,load_balancing_2294,425.5436,702.28,704.0
test1542218.run1438.load_balancing_2295.log,load_balancing_2295,371.2521,708.2458,710.0
test1542218.run1439.load_balancing_2296.log,load_balancing_2296,380.3516,739.9489,743.0
test1542218.run1440.load_balancing_2297.log,load_balancing_2297,410.5829,742.245,748.0
test1542218.run1441.load_balancing_2298.log,load_balancing_2298,418.5665,741.1184,744.0
test1542218.run1442.load_balancing_2299.log,load_balancing_2299,406.7618,758.0826,760.0
test1542218.run1555.load_balancing_23.log,load_balancing_23,375.38,709.4294,712.0
test1542218.run1455.load_balancing_230.log,load_balancing_230,360.8913,672.5646,677.0
test1542218.run1445.load_balancing_2300.log,load_balancing_2300,319.3745,672.0972,674.0
test1542218.run1446.load_balancing_2301.log,load_balancing_2301,387.3426,762.756,767.0
test1542218.run1447.load_balancing_2302.log,load_balancing_2302,346.1269,632.2634,637.0
test1542218.run1448.load_balancing_2303.log,load_balancing_2303,416.7879,737.2451,744.0
test1542218.run1449.load_balancing_2304.log,load_balancing_2304,377.4453,708.988,713.0
test1542218.run1450.load_balancing_2305.log,load_balancing_2305,312.4394,635.1804,638.0
test1542218.run1451.load_balancing_2306.log,load_balancing_2306,424.3527,731.5785,735.0
test1542218.run1452.load_balancing_2307.log,load_balancing_2307,317.8115,643.0681,648.0
test1542218.run1453.load_balancing_2308.log,load_balancing_2308,428.5338,756.5892,761.0
test1542218.run1454.load_balancing_2309.log,load_balancing_2309,413.2668,695.7742,699.0
test1542218.run1466.load_balancing_231.log,load_balancing_231,367.378,678.936,681.0
test1542218.run1456.load_balancing_2310.log,load_balancing_2310,345.1775,664.1146,666.0
test1542218.run1457.load_balancing_2311.log,load_balancing_2311,402.4134,729.9403,733.0
test1542218.run1458.load_balancing_2312.log,load_balancing_2312,406.3233,742.612,746.0
test1542218.run1459.load_balancing_2313.log,load_balancing_2313,406.4502,704.8674,707.0
test1542218.run1460.load_balancing_2314.log,load_balancing_2314,432.6324,782.3457,784.0
test1542218.run1461.load_balancing_2315.log,load_balancing_2315,376.7517,706.7,710.0
test1542218.run1462.load_balancing_2316.log,load_balancing_2316,349.2891,700.0787,703.0
test1542218.run1463.load_balancing_2317.log,load_balancing_2317,379.8897,702.5842,707.0
test1542218.run1464.load_balancing_2318.log,load_balancing_2318,362.4162,716.1919,719.0
test1542218.run1465.load_balancing_2319.log,load_balancing_2319,340.198,678.579,681.0
test1542218.run1477.load_balancing_232.log,load_balancing_232,352.8792,657.5797,660.0
test1542218.run1467.load_balancing_2320.log,load_balancing_2320,368.7602,703.7042,706.0
test1542218.run1468.load_balancing_2321.log,load_balancing_2321,332.1079,649.1334,652.0
test1542218.run1469.load_balancing_2322.log,load_balancing_2322,352.9196,661.5364,663.0
test1542218.run1470.load_balancing_2323.log,load_balancing_2323,385.3526,683.9383,689.0
test1542218.run1471.load_balancing_2324.log,load_balancing_2324,368.0922,684.9815,688.0
test1542218.run1472.load_balancing_2325.log,load_balancing_2325,397.1668,737.7163,741.0
test1542218.run1473.load_balancing_2326.log,load_balancing_2326,377.3229,748.6753,751.0
test1542218.run1474.load_balancing_2327.log,load_balancing_2327,370.3167,705.9708,708.0
test1542218.run1475.load_balancing_2328.log,load_balancing_2328,382.206,692.1392,698.0
test1542218.run1476.load_balancing_2329.log,load_balancing_2329,325.7467,674.9918,677.0
test1542218.run1488.load_balancing_233.log,load_balancing_233,413.7353,711.008,713.0
test1542218.run1478.load_balancing_2330.log,load_balancing_2330,432.2377,747.3803,749.0
test1542218.run1479.load_balancing_2331.log,load_balancing_2331,403.6793,722.1518,729.0
test1542218.run1480.load_balancing_2332.log,load_balancing_2332,308.7041,641.4223,646.0
test1542218.run1481.load_balancing_2333.log,load_balancing_2333,406.7974,741.9004,748.0
test1542218.run1482.load_balancing_2334.log,load_balancing_2334,368.8612,671.1169,674.0
test1542218.run1483.load_balancing_2335.log,load_balancing_2335,401.2197,756.084,760.0
test1542218.run1484.load_balancing_2336.log,load_balancing_2336,393.2094,697.3875,701.0
test1542218.run1485.load_balancing_2337.log,load_balancing_2337,384.0377,684.0046,687.0
test1542218.run1486.load_balancing_2338.log,load_balancing_2338,393.0989,709.2298,711.0
test1542218.run1487.load_balancing_2339.log,load_balancing_2339,331.7445,656.4423,659.0
test1542218.run1499.load_balancing_234.log,load_balancing_234,407.8596,707.4153,709.0
test1542218.run1489.load_balancing_2340.log,load_balancing_2340,349.6234,709.3527,712.0
test1542218.run1490.load_balancing_2341.log,load_balancing_2341,359.989,688.2419,692.0
test1542218.run1491.load_balancing_2342.log,load_balancing_2342,380.3976,674.5462,677.0
test1542218.run1492.load_balancing_2343.log,load_balancing_2343,412.2235,737.8107,743.0
test1542218.run1493.load_balancing_2344.log,load_balancing_2344,293.0988,588.6437,591.0
test1542218.run1494.load_balancing_2345.log,load_balancing_2345,374.3297,693.2388,696.0
test1542218.run1495.load_balancing_2346.log,load_balancing_2346,357.2137,671.2111,674.0
test1542218.run1496.load_balancing_2347.log,load_balancing_2347,349.5376,676.3459,679.0
test1542218.run1497.load_balancing_2348.log,load_balancing_2348,366.6771,703.7287,706.0
test1542218.run1498.load_balancing_2349.log,load_balancing_2349,387.8057,730.2107,733.0
test1542218.run1510.load_balancing_235.log,load_balancing_235,375.7348,699.8604,704.0
test1542218.run1500.load_balancing_2350.log,load_balancing_2350,370.5364,679.1545,681.0
test1542218.run1501.load_balancing_2351.log,load_balancing_2351,351.0838,675.7603,679.0
test1542218.run1502.load_balancing_2352.log,load_balancing_2352,438.5835,794.364,797.0
test1542218.run1503.load_balancing_2353.log,load_balancing_2353,326.8879,662.946,665.0
test1542218.run1504.load_balancing_2354.log,load_balancing_2354,368.8413,680.8264,686.0
test1542218.run1505.load_balancing_2355.log,load_balancing_2355,398.0103,705.153,707.0
test1542218.run1506.load_balancing_2356.log,load_balancing_2356,335.2667,647.2611,654.0
test1542218.run1507.load_balancing_2357.log,load_balancing_2357,390.3604,718.6984,721.0
test1542218.run1508.load_balancing_2358.log,load_balancing_2358,390.2265,708.3164,710.0
test1542218.run1509.load_balancing_2359.log,load_balancing_2359,328.8026,658.4231,661.0
test1542218.run1521.load_balancing_236.log,load_balancing_236,380.3915,722.2301,725.0
test1542218.run1511.load_balancing_2360.log,load_balancing_2360,436.1849,780.3535,786.0
test1542218.run1512.load_balancing_2361.log,load_balancing_2361,322.4022,656.1225,658.0
test1542218.run1513.load_balancing_2362.log,load_balancing_2362,393.6471,711.7617,718.0
test1542218.run1514.load_balancing_2363.log,load_balancing_2363,289.0089,623.884,627.0
test1542218.run1515.load_balancing_2364.log,load_balancing_2364,346.9444,653.0764,655.0
test1542218.run1516.load_balancing_2365.log,load_balancing_2365,394.6227,702.0586,706.0
test1542218.run1517.load_balancing_2366.log,load_balancing_2366,411.6776,760.1324,762.0
test1542218.run1518.load_balancing_2367.log,load_balancing_2367,355.5889,678.7655,684.0
test1542218.run1519.load_balancing_2368.log,load_balancing_2368,381.9361,740.0756,742.0
test1542218.run1520.load_balancing_2369.log,load_balancing_2369,427.2657,737.0332,740.0
test1542218.run1532.load_balancing_237.log,load_balancing_237,307.8225,609.5662,613.0
test1542218.run1522.load_balancing_2370.log,load_balancing_2370,371.4548,695.1665,700.0
test1542218.run1523.load_balancing_2371.log,load_balancing_2371,410.5672,730.2324,734.0
test1542218.run1524.load_balancing_2372.log,load_balancing_2372,395.5926,712.1926,715.0
test1542218.run1525.load_balancing_2373.log,load_balancing_2373,338.3033,672.4963,675.0
test1542218.run1526.load_balancing_2374.log,load_balancing_2374,366.345,704.0118,708.0
test1542218.run1527.load_balancing_2375.log,load_balancing_2375,314.7334,637.1967,639.0
test1542218.run1528.load_balancing_2376.log,load_balancing_2376,431.0242,756.6792,759.0
test1542218.run1529.load_balancing_2377.log,load_balancing_2377,388.4687,698.686,702.0
test1542218.run1530.load_balancing_2378.log,load_balancing_2378,362.3391,703.4082,706.0
test1542218.run1531.load_balancing_2379.log,load_balancing_2379,364.3377,706.9537,709.0
test1542218.run1543.load_balancing_238.log,load_balancing_238,403.5266,710.1836,712.0
test1542218.run1533.load_balancing_2380.log,load_balancing_2380,371.2892,690.0548,693.0
test1542218.run1534.load_balancing_2381.log,load_balancing_2381,353.4904,682.3766,685.0
test1542218.run1535.load_balancing_2382.log,load_balancing_2382,331.2055,654.1224,657.0
test1542218.run1536.load_balancing_2383.log,load_balancing_2383,413.4469,730.3824,737.0
test1542218.run1537.load_balancing_2384.log,load_balancing_2384,351.7217,684.7736,690.0
test1542218.run1538.load_balancing_2385.log,load_balancing_2385,377.23,704.7101,709.0
test1542218.run1539.load_balancing_2386.log,load_balancing_2386,324.8719,651.434,655.0
test1542218.run1540.load_balancing_2387.log,load_balancing_2387,435.8421,774.4476,779.0
test1542218.run1541.load_balancing_2388.log,load_balancing_2388,362.0416,690.7941,693.0
test1542218.run1542.load_balancing_2389.log,load_balancing_2389,403.9289,738.2666,741.0
test1542218.run1554.load_balancing_239.log,load_balancing_239,370.8768,695.2077,698.0
test1542218.run1544.load_balancing_2390.log,load_balancing_2390,379.3319,692.788,698.0
test1542218.run1545.load_balancing_2391.log,load_balancing_2391,358.1804,686.9168,692.0
test1542218.run1546.load_balancing_2392.log,load_balancing_2392,342.7889,647.3309,653.0
test1542218.run1547.load_balancing_2393.log,load_balancing_2393,365.7965,692.244,694.0
test1542218.run1548.load_balancing_2394.log,load_balancing_2394,338.4834,690.0368,693.0
test1542218.run1549.load_balancing_2395.log,load_balancing_2395,364.9343,697.9564,700.0
test1542218.run1550.load_balancing_2396.log,load_balancing_2396,397.4605,735.153,738.0
test1542218.run1551.load_balancing_2397.log,load_balancing_2397,352.9849,696.9585,703.0
test1542218.run1552.load_balancing_2398.log,load_balancing_2398,396.995,701.7272,708.0
test1542218.run1553.load_balancing_2399.log,load_balancing_2399,380.1387,742.6743,745.0
test1542218.run1666.load_balancing_24.log,load_balancing_24,323.5233,653.3983,656.0
test1542218.run1566.load_balancing_240.log,load_balancing_240,367.8397,684.5878,688.0
test1542218.run1556.load_balancing_2400.log,load_balancing_2400,395.1737,709.2715,712.0
test1542218.run1557.load_balancing_2401.log,load_balancing_2401,340.7795,683.5801,691.0
test1542218.run1558.load_balancing_2402.log,load_balancing_2402,352.5159,649.3859,653.0
test1542218.run1559.load_balancing_2403.log,load_balancing_2403,369.9801,663.1661,665.0
test1542218.run1560.load_balancing_2404.log,load_balancing_2404,383.6959,698.0632,700.0
test1542218.run1561.load_balancing_2405.log,load_balancing_2405,374.1617,701.3046,704.0
test1542218.run1562.load_balancing_2406.log,load_balancing_2406,401.465,761.0291,763.0
test1542218.run1563.load_balancing_2407.log,load_balancing_2407,387.8921,708.2105,712.0
test1542218.run1564.load_balancing_2408.log,load_balancing_2408,351.3854,700.5332,703.0
test1542218.run1565.load_balancing_2409.log,load_balancing_2409,388.6788,740.9496,743.0
test1542218.run1577.load_balancing_241.log,load_balancing_241,408.3593,724.6542,727.0
test1542218.run1567.load_balancing_2410.log,load_balancing_2410,374.2296,692.5136,695.0
test1542218.run1568.load_balancing_2411.log,load_balancing_2411,351.0325,665.3436,668.0
test1542218.run1569.load_balancing_2412.log,load_balancing_2412,363.4695,663.208,665.0
test1542218.run1570.load_balancing_2413.log,load_balancing_2413,417.4794,727.0849,730.0
test1542218.run1571.load_balancing_2414.log,load_balancing_2414,403.5779,773.4658,776.0
test1542218.run1572.load_balancing_2415.log,load_balancing_2415,429.0598,768.9006,772.0
test1542218.run1573.load_balancing_2416.log,load_balancing_2416,369.5892,691.6165,694.0
test1542218.run1574.load_balancing_2417.log,load_balancing_2417,421.5744,752.5597,757.0
test1542218.run1575.load_balancing_2418.log,load_balancing_2418,337.6605,686.738,690.0
test1542218.run1576.load_balancing_2419.log,load_balancing_2419,328.981,637.1778,640.0
test1542218.run1588.load_balancing_242.log,load_balancing_242,377.1229,699.5926,705.0
test1542218.run1578.load_balancing_2420.log,load_balancing_2420,342.5775,668.6177,672.0
test1542218.run1579.load_balancing_2421.log,load_balancing_2421,365.0425,686.7274,689.0
test1542218.run1580.load_balancing_2422.log,load_balancing_2422,397.4931,749.2786,752.0
test1542218.run1581.load_balancing_2423.log,load_balancing_2423,335.4072,643.7899,646.0
test1542218.run1582.load_balancing_2424.log,load_balancing_2424,318.0278,617.5199,620.0
test1542218.run1583.load_balancing_2425.log,load_balancing_2425,370.4574,699.8821,702.0
test1542218.run1584.load_balancing_2426.log,load_balancing_2426,329.7913,655.7327,658.0
test1542218.run1585.load_balancing_2427.log,load_balancing_2427,412.9199,769.5782,773.0
test1542218.run1586.load_balancing_2428.log,load_balancing_2428,377.7312,698.581,708.0
test1542218.run1587.load_balancing_2429.log,load_balancing_2429,356.0859,671.5628,674.0
test1542218.run1599.load_balancing_243.log,load_balancing_243,417.1185,779.1731,781.0
test1542218.run1589.load_balancing_2430.log,load_balancing_2430,343.6923,690.5583,693.0
test1542218.run1590.load_balancing_2431.log,load_balancing_2431,419.1489,777.9812,780.0
test1542218.run1591.load_balancing_2432.log,load_balancing_2432,360.6732,669.214,673.0
test1542218.run1592.load_balancing_2433.log,load_balancing_2433,367.4379,658.6511,661.0
test1542218.run1593.load_balancing_2434.log,load_balancing_2434,411.7152,721.521,727.0
test1542218.run1594.load_balancing_2435.log,load_balancing_2435,371.9648,706.9688,709.0
test1542218.run1595.load_balancing_2436.log,load_balancing_2436,367.1012,676.9975,679.0
test1542218.run1596.load_balancing_2437.log,load_balancing_2437,373.3946,699.3981,704.0
test1542218.run1597.load_balancing_2438.log,load_balancing_2438,359.443,678.0624,680.0
test1542218.run1598.load_balancing_2439.log,load_balancing_2439,375.5526,704.6527,709.0
test1542218.run1610.load_balancing_244.log,load_balancing_244,390.6116,729.0891,732.0
test1542218.run1600.load_balancing_2440.log,load_balancing_2440,308.3826,642.7186,647.0
test1542218.run1601.load_balancing_2441.log,load_balancing_2441,350.1014,660.448,662.0
test1542218.run1602.load_balancing_2442.log,load_balancing_2442,429.1223,774.2124,779.0
test1542218.run1603.load_balancing_2443.log,load_balancing_2443,373.8384,752.7657,757.0
test1542218.run1604.load_balancing_2444.log,load_balancing_2444,407.1836,725.4542,731.0
test1542218.run1605.load_balancing_2445.log,load_balancing_2445,372.7356,654.7455,659.0
test1542218.run1606.load_balancing_2446.log,load_balancing_2446,404.7308,747.1864,749.0
test1542218.run1607.load_balancing_2447.log,load_balancing_2447,377.0365,696.9398,701.0
test1542218.run1608.load_balancing_2448.log,load_balancing_2448,406.1895,739.7754,742.0
test1542218.run1609.load_balancing_2449.log,load_balancing_2449,384.7959,728.5491,731.0
test1542218.run1621.load_balancing_245.log,load_balancing_245,377.9062,699.5987,706.0
test1542218.run1611.load_balancing_2450.log,load_balancing_2450,374.4274,689.1393,692.0
test1542218.run1612.load_balancing_2451.log,load_balancing_2451,413.9297,757.162,759.0
test1542218.run1613.load_balancing_2452.log,load_balancing_2452,301.7655,610.6245,613.0
test1542218.run1614.load_balancing_2453.log,load_balancing_2453,375.7775,709.5136,715.0
test1542218.run1615.load_balancing_2454.log,load_balancing_2454,426.4026,780.2697,783.0
test1542218.run1616.load_balancing_2455.log,load_balancing_2455,390.4093,719.6524,723.0
test1542218.run1617.load_balancing_2456.log,load_balancing_2456,373.8656,698.0417,700.0
test1542218.run1618.load_balancing_2457.log,load_balancing_2457,325.9294,682.2128,685.0
test1542218.run1619.load_balancing_2458.log,load_balancing_2458,368.7448,703.0523,707.0
test1542218.run1620.load_balancing_2459.log,load_balancing_2459,406.8814,756.9293,760.0
test1542218.run1632.load_balancing_246.log,load_balancing_246,333.0286,686.842,689.0
test1542218.run1622.load_balancing_2460.log,load_balancing_2460,371.4028,724.0624,726.0
test1542218.run1623.load_balancing_2461.log,load_balancing_2461,385.1544,703.457,710.0
test1542218.run1624.load_balancing_2462.log,load_balancing_2462,400.4125,744.131,754.0
test1542218.run1625.load_balancing_2463.log,load_balancing_2463,364.5809,714.6939,717.0
test1542218.run1626.load_balancing_2464.log,load_balancing_2464,359.912,704.4911,707.0
test1542218.run1627.load_balancing_2465.log,load_balancing_2465,394.7058,716.7276,720.0
test1542218.run1628.load_balancing_2466.log,load_balancing_2466,389.8677,715.8436,718.0
test1542218.run1629.load_balancing_2467.log,load_balancing_2467,355.0559,686.7138,689.0
test1542218.run1630.load_balancing_2468.log,load_balancing_2468,486.7949,839.5312,846.0
test1542218.run1631.load_balancing_2469.log,load_balancing_2469,361.0108,713.9408,717.0
test1542218.run1643.load_balancing_247.log,load_balancing_247,332.3141,684.3726,686.0
test1542218.run1633.load_balancing_2470.log,load_balancing_2470,411.456,766.1158,768.0
test1542218.run1634.load_balancing_2471.log,load_balancing_2471,370.9099,724.1839,726.0
test1542218.run1635.load_balancing_2472.log,load_balancing_2472,341.4829,667.7621,671.0
test1542218.run1636.load_balancing_2473.log,load_balancing_2473,394.5844,726.383,729.0
test1542218.run1637.load_balancing_2474.log,load_balancing_2474,430.5739,751.114,754.0
test1542218.run1638.load_balancing_2475.log,load_balancing_2475,382.8054,711.1462,715.0
test1542218.run1639.load_balancing_2476.log,load_balancing_2476,319.9289,656.9218,659.0
test1542218.run1640.load_balancing_2477.log,load_balancing_2477,353.3232,685.6153,688.0
test1542218.run1641.load_balancing_2478.log,load_balancing_2478,306.8749,621.1099,624.0
test1542218.run1642.load_balancing_2479.log,load_balancing_2479,386.3679,709.404,711.0
test1542218.run1654.load_balancing_248.log,load_balancing_248,406.9633,762.0155,764.0
test1542218.run1644.load_balancing_2480.log,load_balancing_2480,331.9562,668.9859,671.0
test1542218.run1645.load_balancing_2481.log,load_balancing_2481,389.7893,711.0687,713.0
test1542218.run1646.load_balancing_2482.log,load_balancing_2482,348.2445,700.3197,702.0
test1542218.run1647.load_balancing_2483.log,load_balancing_2483,391.5017,733.3694,736.0
test1542218.run1648.load_balancing_2484.log,load_balancing_2484,348.7718,710.4895,713.0
test1542218.run1649.load_balancing_2485.log,load_balancing_2485,349.7341,658.3812,661.0
test1542218.run1650.load_balancing_2486.log,load_balancing_2486,369.2421,700.3569,703.0
test1542218.run1651.load_balancing_2487.log,load_balancing_2487,380.812,674.7616,678.0
test1542218.run1652.load_balancing_2488.log,load_balancing_2488,391.6356,697.8347,701.0
test1542218.run1653.load_balancing_2489.log,load_balancing_2489,382.0286,704.0948,708.0
test1542218.run1665.load_balancing_249.log,load_balancing_249,333.8679,635.8491,640.0
test1542218.run1655.load_balancing_2490.log,load_balancing_2490,391.1675,710.1251,717.0
test1542218.run1656.load_balancing_2491.log,load_balancing_2491,314.1796,668.3137,672.0
test1542218.run1657.load_balancing_2492.log,load_balancing_2492,360.4313,657.4257,660.0
test1542218.run1658.load_balancing_2493.log,load_balancing_2493,386.2808,693.1261,695.0
test1542218.run1659.load_balancing_2494.log,load_balancing_2494,408.4893,725.8811,732.0
test1542218.run1660.load_balancing_2495.log,load_balancing_2495,355.2835,654.527,659.0
test1542218.run1661.load_balancing_2496.log,load_balancing_2496,384.2632,687.9185,690.0
test1542218.run1662.load_balancing_2497.log,load_balancing_2497,416.2261,751.3528,754.0
test1542218.run1663.load_balancing_2498.log,load_balancing_2498,385.258,727.4395,730.0
test1542218.run1664.load_balancing_2499.log,load_balancing_2499,335.8567,658.0393,661.0
test1542218.run1777.load_balancing_25.log,load_balancing_25,401.9241,708.7751,711.0
test1542218.run1677.load_balancing_250.log,load_balancing_250,399.2652,728.3924,735.0
test1542218.run1667.load_balancing_2500.log,load_balancing_2500,393.6186,738.129,740.0
test1542218.run1668.load_balancing_2501.log,load_balancing_2501,352.2916,661.3261,664.0
test1542218.run1669.load_balancing_2502.log,load_balancing_2502,346.3696,645.3919,649.0
test1542218.run1670.load_balancing_2503.log,load_balancing_2503,382.2313,699.54,707.0
test1542218.run1671.load_balancing_2504.log,load_balancing_2504,420.4813,760.9016,764.0
test1542218.run1672.load_balancing_2505.log,load_balancing_2505,375.2435,721.01,724.0
test1542218.run1673.load_balancing_2506.log,load_balancing_2506,337.8603,689.2754,693.0
test1542218.run1674.load_balancing_2507.log,load_balancing_2507,356.1583,669.6353,673.0
test1542218.run1675.load_balancing_2508.log,load_balancing_2508,338.1031,680.5774,683.0
test1542218.run1676.load_balancing_2509.log,load_balancing_2509,396.3451,753.2503,755.0
test1542218.run1688.load_balancing_251.log,load_balancing_251,380.3145,727.0938,733.0
test1542218.run1678.load_balancing_2510.log,load_balancing_2510,428.3739,770.5136,773.0
test1542218.run1679.load_balancing_2511.log,load_balancing_2511,315.2591,614.9739,618.0
test1542218.run1680.load_balancing_2512.log,load_balancing_2512,298.5675,642.7224,645.0
test1542218.run1681.load_balancing_2513.log,load_balancing_2513,336.4744,652.0179,655.0
test1542218.run1682.load_balancing_2514.log,load_balancing_2514,350.0808,668.2636,671.0
test1542218.run1683.load_balancing_2515.log,load_balancing_2515,358.1696,655.331,657.0
test1542218.run1684.load_balancing_2516.log,load_balancing_2516,425.47,747.9557,754.0
test1542218.run1685.load_balancing_2517.log,load_balancing_2517,372.4109,728.2008,731.0
test1542218.run1686.load_balancing_2518.log,load_balancing_2518,438.6826,769.6145,773.0
test1542218.run1687.load_balancing_2519.log,load_balancing_2519,337.091,679.3977,682.0
test1542218.run1699.load_balancing_252.log,load_balancing_252,418.0415,723.4541,729.0
test1542218.run1689.load_balancing_2520.log,load_balancing_2520,326.5486,657.4943,661.0
test1542218.run1690.load_balancing_2521.log,load_balancing_2521,431.9354,741.9944,748.0
test1542218.run1691.load_balancing_2522.log,load_balancing_2522,372.711,673.4187,676.0
test1542218.run1692.load_balancing_2523.log,load_balancing_2523,403.024,731.0772,737.0
test1542218.run1693.load_balancing_2524.log,load_balancing_2524,400.7255,710.9786,714.0
test1542218.run1694.load_balancing_2525.log,load_balancing_2525,309.4741,624.1287,626.0
test1542218.run1695.load_balancing_2526.log,load_balancing_2526,339.0297,637.8271,640.0
test1542218.run1696.load_balancing_2527.log,load_balancing_2527,367.3581,699.7688,705.0
test1542218.run1697.load_balancing_2528.log,load_balancing_2528,380.8862,687.0506,693.0
test1542218.run1698.load_balancing_2529.log,load_balancing_2529,404.5533,723.1031,726.0
test1542218.run1710.load_balancing_253.log,load_balancing_253,437.1992,754.4164,762.0
test1542218.run1700.load_balancing_2530.log,load_balancing_2530,407.0189,744.323,750.0
test1542218.run1701.load_balancing_2531.log,load_balancing_2531,389.2206,687.8448,690.0
test1542218.run1702.load_balancing_2532.log,load_balancing_2532,401.0967,725.8333,728.0
test1542218.run1703.load_balancing_2533.log,load_balancing_2533,389.0441,710.3268,713.0
test1542218.run1704.load_balancing_2534.log,load_balancing_2534,388.5789,716.9443,722.0
test1542218.run1705.load_balancing_2535.log,load_balancing_2535,378.869,719.0848,723.0
test1542218.run1706.load_balancing_2536.log,load_balancing_2536,411.4516,757.785,762.0
test1542218.run1707.load_balancing_2537.log,load_balancing_2537,333.0999,680.2834,683.0
test1542218.run1708.load_balancing_2538.log,load_balancing_2538,311.8219,661.1768,664.0
test1542218.run1709.load_balancing_2539.log,load_balancing_2539,390.2327,706.7758,714.0
test1542218.run1721.load_balancing_254.log,load_balancing_254,409.711,738.1413,740.0
test1542218.run1711.load_balancing_2540.log,load_balancing_2540,292.4667,623.4507,626.0
test1542218.run1712.load_balancing_2541.log,load_balancing_2541,363.6936,696.7357,699.0
test1542218.run1713.load_balancing_2542.log,load_balancing_2542,343.4824,685.6563,691.0
test1542218.run1714.load_balancing_2543.log,load_balancing_2543,407.2532,736.1959,739.0
test1542218.run1715.load_balancing_2544.log,load_balancing_2544,416.8103,743.1189,752.0
test1542218.run1716.load_balancing_2545.log,load_balancing_2545,420.8071,774.6223,778.0
test1542218.run1717.load_balancing_2546.log,load_balancing_2546,346.6929,669.1251,671.0
test1542218.run1718.load_balancing_2547.log,load_balancing_2547,391.1673,737.7569,740.0
test1542218.run1719.load_balancing_2548.log,load_balancing_2548,358.2001,687.5733,690.0
test1542218.run1720.load_balancing_2549.log,load_balancing_2549,332.2414,692.6238,701.0
test1542218.run1732.load_balancing_255.log,load_balancing_255,361.753,672.722,676.0
test1542218.run1722.load_balancing_2550.log,load_balancing_2550,421.7773,745.7955,750.0
test1542218.run1723.load_balancing_2551.log,load_balancing_2551,317.1208,652.3656,654.0
test1542218.run1724.load_balancing_2552.log,load_balancing_2552,417.6188,732.8756,736.0
test1542218.run1725.load_balancing_2553.log,load_balancing_2553,395.5962,724.2033,726.0
test1542218.run1726.load_balancing_2554.log,load_balancing_2554,395.767,720.0167,723.0
test1542218.run1727.load_balancing_2555.log,load_balancing_2555,371.5693,676.0135,678.0
test1542218.run1728.load_balancing_2556.log,load_balancing_2556,368.2899,703.502,706.0
test1542218.run1729.load_balancing_2557.log,load_balancing_2557,344.0646,650.1897,653.0
test1542218.run1730.load_balancing_2558.log,load_balancing_2558,387.865,690.9494,694.0
test1542218.run1731.load_balancing_2559.log,load_balancing_2559,414.6294,732.0052,736.0
test1542218.run1743.load_balancing_256.log,load_balancing_256,301.0348,629.1039,631.0
test1542218.run1733.load_balancing_2560.log,load_balancing_2560,419.5478,738.946,743.0
test1542218.run1734.load_balancing_2561.log,load_balancing_2561,358.5501,673.0847,678.0
test1542218.run1735.load_balancing_2562.log,load_balancing_2562,395.8787,708.1672,711.0
test1542218.run1736.load_balancing_2563.log,load_balancing_2563,350.4707,696.3998,703.0
test1542218.run1737.load_balancing_2564.log,load_balancing_2564,331.6738,674.3238,680.0
test1542218.run1738.load_balancing_2565.log,load_balancing_2565,356.1065,699.7321,703.0
test1542218.run1739.load_balancing_2566.log,load_balancing_2566,360.2394,689.8313,692.0
test1542218.run1740.load_balancing_2567.log,load_balancing_2567,378.7583,727.1052,729.0
test1542218.run1741.load_balancing_2568.log,load_balancing_2568,439.9807,788.9409,792.0
test1542218.run1742.load_balancing_2569.log,load_balancing_2569,332.5294,642.4871,645.0
test1542218.run1754.load_balancing_257.log,load_balancing_257,379.5748,727.5868,730.0
test1542218.run1744.load_balancing_2570.log,load_balancing_2570,384.0592,698.5755,701.0
test1542218.run1745.load_balancing_2571.log,load_balancing_2571,358.3617,708.3151,710.0
test1542218.run1746.load_balancing_2572.log,load_balancing_2572,315.3852,636.116,647.0
test1542218.run1747.load_balancing_2573.log,load_balancing_2573,347.1339,727.942,732.0
test1542218.run1748.load_balancing_2574.log,load_balancing_2574,374.9293,721.2985,723.0
test1542218.run1749.load_balancing_2575.log,load_balancing_2575,334.5247,646.1079,651.0
